n,o,l
oise,42.15842,1.0
loire_atlantique,0.24094546,0.0
calvados,2.82811,0.0
hauts_de_seine,88.841896,1.0
tarn_et_garonne,0.08057792,0.0
val_de_marne,61.881042,0.0
alpes_de_haute_provence,0.36260498,0.0
vosges,16.256458,0.0
haute_saone,3.5489373,0.0
vaucluse,4.7422447,0.0
charente_maritime,3.385493,0.0
ardeche,0.0,0.0
savoie,0.11051259,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,8.085301,0.0
drome,2.2332494,0.0
meuse,0.7707222,0.0
aude,3.00281,0.0
herault,33.497066,3.0
manche,1.0130149,0.0
yvelines,29.24107,0.0
seine_et_marne,43.041473,4.0
ain,2.7504022,0.0
indre_et_loire,0.8760989,0.0
correze,0.0,1.0
bouches_du_rhone,84.04376,0.0
loiret,12.738641,0.0
moselle,23.274439,0.0
nord,9.412553,0.0
vienne,0.0,0.0
eure_et_loir,19.92516,0.0
puy_de_dome,5.5910892,0.0
rhone,13.7337885,0.0
ardennes,0.5226204,0.0
charente,0.0,0.0
aisne,18.055187,0.0
var,11.066245,0.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.0,0.0
nievre,2.0914657,0.0
aube,9.205957,0.0
maine_et_loire,0.0,0.0
haute_savoie,15.865943,0.0
saone_et_loire,8.326967,2.0
doubs,5.690511,0.0
pyrenees_atlantiques,2.667306,0.0
pas_de_calais,10.460992,1.0
indre,10.352794,0.0
cote_d'or,2.623263,0.0
seine_maritime,12.766381,0.0
marne,11.832114,0.0
yonne,0.0,0.0
haute_vienne,0.0,0.0
seine_saint_denis,75.136894,5.0
bas_rhin,14.981045,0.0
lot,0.0,0.0
landes,0.0,0.0
haut_rhin,44.389523,0.0
orne,0.0,0.0
isere,2.5460343,0.0
territoire_de_belfort,0.9430505,0.0
haute_garonne,4.3092847,0.0
dordogne,0.0,0.0
paris,108.70293,4.0
gard,7.471177,0.0
mayenne,0.0,0.0
val_d'oise,39.629158,6.0
gironde,12.604943,0.0
cher,6.996909,1.0
eure,10.677857,2.0
jura,2.8235693,0.0
tarn,0.0,0.0
haute_loire,0.025741136,0.0
somme,12.694066,0.0
gers,0.97504693,0.0
cantal,0.0,0.0
meurthe_et_moselle,5.3566103,0.0
hautes_pyrenees,3.5452275,0.0
essonne,44.758663,1.0
