n,o,l
E08000016,15.156594,15.0
E09000001,1.5507643,0.0
E06000051,10.723614,9.0
E06000039,8.205585,3.0
E09000005,21.038332,3.0
E09000020,4.2679405,1.0
E08000001,21.184807,2.0
E06000004,8.3194,8.0
E08000012,26.600145,9.0
E09000010,17.022223,1.0
E09000002,8.030698,2.0
E08000022,8.178327,2.0
E08000031,16.404371,7.0
E10000013,28.956213,11.0
E08000032,18.089636,21.0
E08000035,36.941704,10.0
E08000003,22.95709,10.0
E06000035,14.237203,0.0
E06000042,8.316455,4.0
E06000008,7.1077466,1.0
E06000059,5.7431207,2.0
E06000015,5.6633525,2.0
E06000011,18.418974,10.0
E08000024,33.64489,7.0
E06000003,5.1966267,5.0
E06000024,4.0704985,6.0
E06000049,22.748028,8.0
E08000037,16.46174,5.0
E10000015,42.091602,18.0
E06000016,16.483662,5.0
E10000016,96.29589,34.0
E08000017,10.380414,13.0
E06000018,10.595126,0.0
E08000002,14.798127,8.0
E06000050,17.20144,10.0
E06000045,11.604428,8.0
E10000027,14.839887,3.0
E09000017,13.544204,10.0
E06000001,3.6317568,2.0
E10000031,26.747534,2.0
E10000006,29.355093,5.0
E10000030,59.516983,16.0
E08000019,47.455975,29.0
E06000055,9.799642,6.0
E10000020,43.92194,45.0
E10000003,16.831491,11.0
E06000044,4.438209,1.0
E09000004,12.981654,3.0
E10000019,22.941832,6.0
E06000020,6.5981817,5.0
E09000029,12.297245,1.0
E06000012,2.9581647,0.0
E09000015,12.221272,2.0
E06000030,11.720576,3.0
E10000018,23.46044,6.0
E10000012,43.517174,21.0
E09000008,23.304525,5.0
E06000054,8.950288,6.0
E08000015,24.751698,13.0
E08000008,8.753696,11.0
E06000006,7.2379394,2.0
E06000052,8.700041,9.0
E09000023,10.944589,5.0
E08000009,11.671878,4.0
E10000025,35.01251,2.0
E06000007,14.634952,3.0
E08000036,10.408375,7.0
E09000021,9.335996,0.0
E09000009,17.395147,2.0
E08000004,19.761198,3.0
E08000005,15.472127,11.0
E08000027,16.688097,4.0
E09000016,10.459095,8.0
E08000014,17.201138,2.0
E10000024,23.96602,5.0
E06000022,4.7288833,4.0
E08000023,17.887571,2.0
E09000018,10.852857,9.0
E06000037,10.08604,2.0
E08000007,17.484488,0.0
E08000010,24.361889,14.0
E06000040,5.9445662,8.0
E10000011,11.849776,2.0
E06000036,3.9788823,12.0
E10000014,63.74157,3.0
E06000046,1.7212696,20.0
E10000034,30.3882,1.0
E08000021,17.433004,7.0
E08000034,11.179151,3.0
E06000027,12.759646,5.0
E06000032,8.007915,3.0
E06000026,8.083228,6.0
E10000028,43.608814,0.0
E10000032,3.7080307,13.0
E06000033,27.566668,8.0
E06000013,11.738847,1.0
E09000022,12.102583,10.0
E08000026,13.92151,3.0
E09000027,5.5472984,12.0
E08000013,9.941672,1.0
E06000041,8.911815,1.0
E06000047,35.453896,3.0
E06000017,1.6561747,14.0
E10000021,22.272154,0.0
E08000025,60.688698,4.0
E10000008,16.198591,26.0
E08000018,17.689169,11.0
E06000005,6.7320843,6.0
E10000017,66.58745,0.0
E06000009,15.761057,40.0
E08000030,20.058361,5.0
E06000057,20.19258,4.0
E06000038,16.322054,6.0
E10000007,23.144854,8.0
E10000023,21.316572,7.0
E06000031,4.5221667,16.0
E08000033,4.4677835,7.0
E06000043,9.367196,0.0
E09000003,11.685667,2.0
E06000014,5.9588466,4.0
E10000029,36.874054,10.0
E10000002,17.12948,12.0
E09000006,11.335727,5.0
E08000011,14.649516,4.0
E06000021,11.456263,10.0
E09000026,8.246475,2.0
E06000056,8.879373,5.0
E06000002,12.860005,1.0
E06000034,3.3273306,9.0
