n,o,l
oise,21.817348,41.0
loire_atlantique,0.0,0.0
calvados,2.3967302,3.0
hauts_de_seine,39.274364,83.0
tarn_et_garonne,2.1789386,0.0
val_de_marne,35.470963,62.0
alpes_de_haute_provence,0.0,2.0
vosges,6.68371,9.0
haute_saone,2.1805973,24.0
vaucluse,2.714431,7.0
charente_maritime,0.86285174,2.0
ardeche,0.62298936,4.0
savoie,0.03243391,0.0
loir_et_cher,0.0359572,0.0
haute_marne,0.06250709,0.0
alpes_maritimes,5.2695217,0.0
drome,0.74308515,3.0
meuse,0.40775067,0.0
aude,2.75878,0.0
herault,10.338601,14.0
manche,1.2725513,8.0
yvelines,16.800224,52.0
seine_et_marne,35.262585,99.0
ain,3.2245498,12.0
indre_et_loire,0.6194751,4.0
correze,0.0,0.0
bouches_du_rhone,54.927692,112.0
loiret,6.3644133,1.0
moselle,19.49017,7.0
nord,8.361469,17.0
vienne,0.024786737,0.0
eure_et_loir,21.837124,19.0
puy_de_dome,2.6748931,18.0
rhone,6.340351,11.0
ardennes,1.4009565,1.0
charente,0.0,0.0
aisne,9.127343,17.0
var,7.435656,6.0
lot_et_garonne,0.057547566,0.0
loire,0.039890017,10.0
pyrenees_orientales,0.13959138,1.0
nievre,5.3360896,8.0
aube,7.705247,21.0
maine_et_loire,0.044002693,0.0
haute_savoie,7.11271,7.0
saone_et_loire,5.8090563,11.0
doubs,2.9794762,7.0
pyrenees_atlantiques,0.62687576,1.0
pas_de_calais,9.134736,21.0
indre,5.6417217,13.0
cote_d'or,0.39297187,1.0
seine_maritime,8.154357,12.0
marne,4.673829,15.0
yonne,0.06949605,4.0
haute_vienne,0.1542492,0.0
seine_saint_denis,39.26666,77.0
bas_rhin,5.6487284,25.0
lot,0.0,1.0
landes,15.2737465,18.0
haut_rhin,0.007025834,3.0
orne,0.008510705,1.0
isere,0.87591565,2.0
territoire_de_belfort,1.165356,3.0
haute_garonne,2.9172738,5.0
dordogne,0.10091667,0.0
paris,59.05909,115.0
gard,3.3258255,10.0
mayenne,0.061432954,1.0
val_d'oise,16.973232,34.0
gironde,3.9783566,7.0
cher,5.279771,10.0
eure,12.459441,31.0
jura,2.9516442,2.0
tarn,0.00931583,1.0
haute_loire,0.08338757,6.0
somme,6.9599495,23.0
gers,0.8893063,12.0
cantal,0.13083768,1.0
meurthe_et_moselle,2.746003,2.0
hautes_pyrenees,1.5445634,10.0
essonne,41.508766,41.0
