n,o,l
oise,65.78571,18.0
loire_atlantique,0.12988037,0.0
calvados,10.623381,6.0
hauts_de_seine,103.4501,77.0
tarn_et_garonne,33.119427,2.0
val_de_marne,90.20956,40.0
alpes_de_haute_provence,1.7075908,5.0
vosges,21.301682,8.0
haute_saone,14.781433,1.0
vaucluse,17.010502,10.0
charente_maritime,4.6829166,6.0
ardeche,11.664127,5.0
savoie,13.598148,0.0
loir_et_cher,2.8494256,0.0
haute_marne,0.0,0.0
alpes_maritimes,11.075101,10.0
drome,3.7231553,2.0
meuse,0.26640362,7.0
aude,21.251766,0.0
herault,32.44801,27.0
manche,9.588964,6.0
yvelines,53.615566,15.0
seine_et_marne,83.14348,66.0
ain,21.95525,33.0
indre_et_loire,10.894274,0.0
correze,10.811717,0.0
bouches_du_rhone,168.98778,59.0
loiret,27.068657,1.0
moselle,58.632915,50.0
nord,39.04778,11.0
vienne,2.190291,0.0
eure_et_loir,39.877323,16.0
puy_de_dome,12.993677,2.0
rhone,41.177994,10.0
ardennes,8.454485,3.0
charente,14.633364,1.0
aisne,29.49481,11.0
var,13.074648,9.0
lot_et_garonne,5.0023174,0.0
loire,1.6271943,1.0
pyrenees_orientales,7.512706,0.0
nievre,13.439514,4.0
aube,33.02436,7.0
maine_et_loire,0.0,1.0
haute_savoie,24.828148,9.0
saone_et_loire,19.304497,7.0
doubs,20.816422,5.0
pyrenees_atlantiques,6.9389925,15.0
pas_de_calais,30.618248,23.0
indre,20.975464,8.0
cote_d'or,9.371897,1.0
seine_maritime,23.760431,20.0
marne,22.407736,42.0
yonne,6.6062036,2.0
haute_vienne,5.3715887,1.0
seine_saint_denis,93.24773,68.0
bas_rhin,25.649052,27.0
lot,5.239742,1.0
landes,67.77017,1.0
haut_rhin,14.183353,14.0
orne,3.0778873,0.0
isere,16.874983,1.0
territoire_de_belfort,10.3353195,1.0
haute_garonne,9.207676,5.0
dordogne,0.43695003,0.0
paris,120.62096,92.0
gard,16.249355,4.0
mayenne,3.6303172,0.0
val_d'oise,51.73141,36.0
gironde,19.778473,5.0
cher,37.880096,6.0
eure,42.362045,23.0
jura,3.1822498,6.0
tarn,5.6251135,1.0
haute_loire,0.28820926,5.0
somme,26.076033,12.0
gers,8.704972,6.0
cantal,0.0,1.0
meurthe_et_moselle,17.587366,4.0
hautes_pyrenees,13.518703,7.0
essonne,93.18465,92.0
