n,o,l
tarragona,0.19196635,4.0
almeria,5.0956225,13.0
guadalajara,36.321156,18.0
lleida,41.82974,14.0
araba/alava,27.119785,0.0
bizkaia,159.42209,0.0
granada,34.280193,43.0
burgos,38.527885,149.0
alicante,80.494385,80.0
valladolid,158.37341,46.0
cuenca,20.528755,55.0
cordoba,22.488049,21.0
jaen,17.501896,24.0
malaga,43.53352,38.0
valencia,85.91115,55.0
toledo,47.558765,29.0
avila,22.53615,45.0
barcelona,818.0701,356.0
zamora,16.644516,30.0
ciudad_real,117.98668,89.0
palencia,10.869381,16.0
castellon,38.596203,23.0
leon,92.15535,41.0
girona,0.19210601,94.0
caceres,62.667007,17.0
gipuzkoa,66.16362,0.0
cadiz,25.910076,15.0
badajoz,21.809002,4.0
albacete,33.145016,86.0
sevilla,54.325985,24.0
salamanca,39.492077,72.0
soria,36.72478,28.0
huelva,5.271919,9.0
segovia,83.977036,52.0
