n,o,l
tarragona,56.26693,26.0
almeria,11.92229,14.0
guadalajara,0.43450797,33.0
lleida,43.81668,38.0
araba/alava,57.368706,37.0
bizkaia,179.50688,142.0
granada,48.268787,54.0
burgos,20.901228,72.0
alicante,59.48088,32.0
valladolid,75.942154,31.0
cuenca,0.43442377,107.0
cordoba,39.192406,5.0
jaen,25.731256,23.0
malaga,48.204296,59.0
valencia,85.75479,160.0
toledo,0.43454233,80.0
avila,34.17406,15.0
barcelona,796.7088,771.0
zamora,9.99724,23.0
ciudad_real,0.43456668,96.0
palencia,20.230532,14.0
castellon,25.024908,56.0
leon,42.53535,73.0
girona,69.93227,0.0
caceres,31.443659,23.0
gipuzkoa,50.519104,35.0
cadiz,22.81893,17.0
badajoz,14.418371,38.0
albacete,0.44650358,36.0
sevilla,46.989956,30.0
salamanca,64.97826,52.0
soria,24.267502,77.0
huelva,9.755031,19.0
segovia,78.39088,33.0
