n,o,l
tarragona,86.19316,0.0
almeria,27.711323,25.0
guadalajara,0.0,0.0
lleida,81.64185,22.0
araba/alava,206.59471,36.0
bizkaia,386.52054,114.0
granada,86.7067,24.0
burgos,76.952736,21.0
alicante,182.5834,68.0
valladolid,110.64397,51.0
cuenca,0.0,0.0
cordoba,60.296635,72.0
jaen,51.351887,20.0
malaga,122.97078,53.0
valencia,144.22302,146.0
toledo,0.0,0.0
avila,52.658733,41.0
barcelona,1757.9895,650.0
zamora,30.062828,16.0
ciudad_real,0.0,0.0
palencia,44.40436,20.0
castellon,51.343975,65.0
leon,108.85937,57.0
girona,66.00953,167.0
caceres,162.07439,58.0
gipuzkoa,143.19173,32.0
cadiz,0.0,0.0
badajoz,49.290985,16.0
albacete,60.90862,10.0
sevilla,109.46406,61.0
salamanca,63.96758,34.0
soria,123.48781,80.0
huelva,13.1795435,9.0
segovia,72.359146,97.0
