n,o,l
oise,34.139927,34.0
loire_atlantique,1.0265564,2.0
calvados,9.658066,5.0
hauts_de_seine,119.77816,140.0
tarn_et_garonne,0.2932641,2.0
val_de_marne,51.118824,74.0
alpes_de_haute_provence,0.24802668,4.0
vosges,13.475279,19.0
haute_saone,10.252033,10.0
vaucluse,5.9787407,16.0
charente_maritime,2.1360781,5.0
ardeche,3.086096,2.0
savoie,0.25465876,2.0
loir_et_cher,1.9470283,0.0
haute_marne,0.22134738,5.0
alpes_maritimes,11.768665,9.0
drome,8.179072,2.0
meuse,0.13108423,1.0
aude,5.049742,8.0
herault,71.696945,52.0
manche,1.5177017,6.0
yvelines,38.351974,58.0
seine_et_marne,30.828651,51.0
ain,4.7459984,5.0
indre_et_loire,2.2601123,9.0
correze,0.2474959,0.0
bouches_du_rhone,136.89853,192.0
loiret,9.173192,19.0
moselle,6.547065,37.0
nord,12.055212,10.0
vienne,0.18056262,0.0
eure_et_loir,14.933807,23.0
puy_de_dome,4.2822537,6.0
rhone,18.89567,18.0
ardennes,0.1553818,4.0
charente,0.22009031,1.0
aisne,7.3070993,8.0
var,13.5748415,2.0
lot_et_garonne,0.2243576,0.0
loire,0.10376914,0.0
pyrenees_orientales,0.0,0.0
nievre,0.30742395,2.0
aube,7.8736215,12.0
maine_et_loire,0.19059582,0.0
haute_savoie,30.07082,13.0
saone_et_loire,2.6249695,8.0
doubs,8.059094,9.0
pyrenees_atlantiques,1.9550295,2.0
pas_de_calais,1.2517974,3.0
indre,2.7688117,16.0
cote_d'or,1.6908696,4.0
seine_maritime,14.946101,9.0
marne,9.015091,22.0
yonne,0.0,1.0
haute_vienne,0.28510344,5.0
seine_saint_denis,87.50939,110.0
bas_rhin,15.438655,25.0
lot,0.0,1.0
landes,28.365862,45.0
haut_rhin,1.8483324,0.0
orne,0.0,1.0
isere,2.5351617,3.0
territoire_de_belfort,10.2925005,3.0
haute_garonne,11.894985,13.0
dordogne,0.15070778,2.0
paris,170.5492,187.0
gard,3.22969,8.0
mayenne,0.0,0.0
val_d'oise,104.32763,69.0
gironde,13.468506,24.0
cher,10.819632,11.0
eure,5.9396343,16.0
jura,0.27447194,1.0
tarn,0.24538721,5.0
haute_loire,0.310569,2.0
somme,9.108177,10.0
gers,1.7185271,5.0
cantal,0.2362857,0.0
meurthe_et_moselle,3.1288848,16.0
hautes_pyrenees,0.0,5.0
essonne,64.92452,77.0
