n,o,l
tarragona,63.33857,26.0
almeria,20.839706,14.0
guadalajara,0.16408333,33.0
lleida,56.23895,38.0
araba/alava,104.87401,37.0
bizkaia,370.5629,142.0
granada,88.44431,54.0
burgos,40.520424,72.0
alicante,136.55026,32.0
valladolid,84.553665,31.0
cuenca,0.16682485,107.0
cordoba,74.78314,5.0
jaen,48.704834,23.0
malaga,89.80115,59.0
valencia,164.59943,160.0
toledo,0.16408333,80.0
avila,40.70302,15.0
barcelona,1285.8091,771.0
zamora,24.693304,23.0
ciudad_real,0.16409549,96.0
palencia,32.342274,14.0
castellon,41.401436,56.0
leon,64.021965,73.0
girona,163.92468,0.0
caceres,60.371635,23.0
gipuzkoa,59.133736,35.0
cadiz,0.16408333,17.0
badajoz,57.03752,38.0
albacete,28.007195,36.0
sevilla,88.20083,30.0
salamanca,43.179024,52.0
soria,94.06939,77.0
huelva,19.318264,19.0
segovia,86.33959,33.0
