n,o,l
E08000016,15.8237705,20.0
E09000001,0.593868,0.0
E06000051,8.01017,9.0
E06000039,9.323026,7.0
E09000005,38.972374,9.0
E09000020,11.8186,17.0
E08000001,31.342386,35.0
E06000004,9.893451,15.0
E08000012,58.36741,21.0
E09000010,25.704641,10.0
E09000002,12.915344,6.0
E08000022,19.60383,15.0
E08000031,21.011852,38.0
E10000013,52.674133,23.0
E08000032,28.60403,34.0
E08000035,46.021698,49.0
E08000003,53.851337,24.0
E06000035,24.578892,9.0
E06000042,15.232644,10.0
E06000008,10.866662,8.0
E06000059,10.12371,8.0
E06000015,8.179042,11.0
E06000011,16.290838,14.0
E08000024,50.364494,15.0
E06000003,6.0964003,12.0
E06000024,2.1268528,9.0
E06000049,31.132414,21.0
E08000037,36.768753,17.0
E10000015,81.49262,49.0
E06000016,21.92034,21.0
E10000016,118.654945,127.0
E08000017,3.8330488,17.0
E06000018,14.529443,21.0
E08000002,20.9302,10.0
E06000050,29.569376,13.0
E06000045,11.820039,14.0
E10000027,11.385345,16.0
E09000017,34.30124,10.0
E06000001,2.9729393,33.0
E10000031,21.494692,9.0
E10000006,73.75913,37.0
E10000030,87.80196,47.0
E08000019,59.26738,43.0
E06000055,14.172644,9.0
E10000020,49.95663,69.0
E10000003,25.504297,31.0
E06000044,7.2266874,16.0
E09000004,20.717691,14.0
E10000019,25.093649,20.0
E06000020,3.3154502,15.0
E09000029,18.79629,12.0
E06000012,1.0218544,7.0
E09000015,27.452188,13.0
E06000030,12.891528,12.0
E10000018,26.809076,22.0
E10000012,81.53828,61.0
E09000008,42.415127,19.0
E06000054,9.460247,8.0
E08000015,43.98135,28.0
E08000008,15.895431,9.0
E06000006,13.329137,4.0
E06000052,13.753743,4.0
E09000023,26.727522,4.0
E08000009,21.77917,13.0
E10000025,64.00635,34.0
E06000007,27.910944,13.0
E08000036,18.198545,16.0
E09000021,7.085019,5.0
E09000009,13.188573,9.0
E08000004,34.343155,22.0
E08000005,34.16324,16.0
E08000027,21.622488,7.0
E09000016,20.697615,10.0
E08000014,26.095257,19.0
E10000024,30.304705,16.0
E06000022,31.035646,5.0
E08000023,6.90043,19.0
E09000018,16.342249,5.0
E06000037,19.271053,6.0
E08000007,5.713662,24.0
E08000010,32.4634,22.0
E06000040,25.698088,3.0
E10000011,2.1582568,9.0
E06000036,19.719255,7.0
E10000014,2.76065,64.0
E06000046,94.01547,4.0
E10000034,0.97100353,28.0
E08000021,34.66844,18.0
E08000034,33.287632,11.0
E06000027,17.288145,9.0
E06000032,1.8724092,15.0
E06000026,4.292322,17.0
E10000028,25.145975,58.0
E10000032,53.261597,19.0
E06000033,39.16803,5.0
E06000013,9.375849,18.0
E09000022,2.3543923,12.0
E08000026,29.098488,10.0
E09000027,16.870714,2.0
E08000013,6.383827,10.0
E06000041,21.020292,26.0
E06000047,8.04839,38.0
E06000017,56.958504,5.0
E10000021,0.7175028,9.0
E08000025,34.599976,63.0
E10000008,79.39236,9.0
E08000018,22.75681,22.0
E06000005,16.894777,6.0
E10000017,9.26482,87.0
E06000009,103.73928,16.0
E08000030,9.951238,20.0
E06000057,25.648163,13.0
E06000038,29.402401,14.0
E10000007,10.748805,16.0
E10000023,30.54799,22.0
E06000031,27.367783,9.0
E08000033,1.8613745,7.0
E06000043,5.2032027,1.0
E09000003,10.7539835,6.0
E06000014,37.899372,13.0
E10000029,4.6777143,27.0
E10000002,31.515799,21.0
E09000006,25.79291,10.0
E08000011,18.962408,9.0
E06000021,12.814435,13.0
E09000026,26.426142,12.0
E06000056,17.173489,13.0
E06000002,16.136122,22.0
E06000034,32.877472,9.0
