n,o,l
E08000016,13.660892,16.0
E09000001,3.4057565,0.0
E06000051,14.233658,15.0
E06000039,7.423267,5.0
E09000005,19.88813,6.0
E09000020,5.5600505,2.0
E08000001,21.357698,9.0
E06000004,8.242231,4.0
E08000012,26.557116,10.0
E09000010,14.740801,4.0
E09000002,9.102949,1.0
E08000022,8.502159,0.0
E08000031,17.896088,1.0
E10000013,30.692432,7.0
E08000032,18.881592,18.0
E08000035,43.141422,25.0
E08000003,20.727167,14.0
E06000035,15.8752365,8.0
E06000042,9.026081,1.0
E06000008,7.9169087,2.0
E06000059,6.49245,6.0
E06000015,5.7401896,2.0
E06000011,18.225647,8.0
E08000024,27.775848,7.0
E06000003,8.328962,0.0
E06000024,6.1944942,1.0
E06000049,22.978176,19.0
E08000037,19.301456,5.0
E10000015,41.401043,26.0
E06000016,15.691431,3.0
E10000016,114.43557,55.0
E08000017,12.881754,13.0
E06000018,12.298243,4.0
E08000002,14.373507,4.0
E06000050,21.186779,9.0
E06000045,12.526135,5.0
E10000027,18.26371,8.0
E09000017,13.513809,25.0
E06000001,27.90593,4.0
E10000031,6.0101085,4.0
E10000006,28.40952,13.0
E10000030,55.41598,21.0
E08000019,42.413544,30.0
E06000055,11.521587,5.0
E10000020,42.380108,31.0
E10000003,18.184523,11.0
E06000044,5.2694693,2.0
E09000004,12.017557,4.0
E10000019,21.6291,8.0
E06000020,7.873935,3.0
E09000029,9.925713,15.0
E06000012,2.8028326,0.0
E09000015,14.77734,5.0
E06000030,11.246309,10.0
E10000018,25.788395,7.0
E10000012,47.49203,29.0
E09000008,16.88595,12.0
E06000054,10.885591,12.0
E08000015,22.549435,13.0
E08000008,9.486377,2.0
E06000006,7.940901,2.0
E06000052,11.152816,4.0
E09000023,14.576143,4.0
E08000009,13.20888,7.0
E10000025,32.191998,15.0
E06000007,14.791044,5.0
E08000036,10.2153015,9.0
E09000021,8.966164,1.0
E09000009,13.290293,5.0
E08000004,20.856686,16.0
E08000005,14.536091,14.0
E08000027,18.804554,4.0
E09000016,10.147375,25.0
E08000014,16.228775,4.0
E10000024,20.74724,5.0
E06000022,5.6040797,12.0
E08000023,16.848295,2.0
E09000018,10.583588,5.0
E06000037,10.925356,4.0
E08000007,16.747557,2.0
E08000010,24.582811,9.0
E06000040,4.2347417,13.0
E10000011,14.424215,4.0
E06000036,4.7496505,6.0
E10000014,62.764824,4.0
E06000046,4.553187,18.0
E10000034,27.54616,6.0
E08000021,16.658432,17.0
E08000034,11.470848,6.0
E06000027,7.5205026,7.0
E06000032,6.9562078,2.0
E06000026,8.96373,1.0
E10000028,44.41112,3.0
E10000032,27.97493,40.0
E06000033,4.5122433,11.0
E06000013,12.371637,7.0
E09000022,11.489058,5.0
E08000026,15.023628,0.0
E09000027,5.675039,14.0
E08000013,15.921555,1.0
E06000041,11.957314,6.0
E06000047,36.13447,5.0
E06000017,3.7016716,33.0
E10000021,19.435673,1.0
E08000025,60.13458,10.0
E10000008,15.981964,21.0
E08000018,17.629826,4.0
E06000005,7.807602,13.0
E10000017,65.79027,6.0
E06000009,18.331924,21.0
E08000030,21.381153,2.0
E06000057,19.95972,0.0
E06000038,14.652842,1.0
E10000007,24.6405,3.0
E10000023,21.023064,10.0
E06000031,7.88625,18.0
E08000033,5.555192,3.0
E06000043,9.819746,1.0
E09000003,13.750181,0.0
E06000014,7.8641915,4.0
E10000029,34.91498,8.0
E10000002,18.50977,12.0
E09000006,13.509795,9.0
E08000011,14.220591,5.0
E06000021,13.256184,15.0
E09000026,8.590443,2.0
E06000056,11.033869,8.0
E06000002,14.411705,5.0
E06000034,5.167653,11.0
