n,o,l
oise,8.885708,2.0
meurthe_et_moselle,0.98481464,0.0
alpes_maritimes,0.64265174,0.0
marne,4.8119287,0.0
loire,0.6454824,0.0
ain,5.3670874,0.0
pyrenees_atlantiques,2.7018058,0.0
var,3.028441,0.0
aude,0.2852772,0.0
ardennes,1.0415056,0.0
loir_et_cher,0.039097942,0.0
somme,5.5029035,0.0
hautes_pyrenees,5.0891056,0.0
haute_garonne,2.0055912,1.0
bouches_du_rhone,7.204809,0.0
bas_rhin,30.857218,0.0
cantal,0.4061371,1.0
landes,0.029468194,0.0
rhone,1.6487867,0.0
calvados,0.3523918,0.0
cote_d'or,0.19006397,0.0
eure_et_loir,3.6163623,0.0
meuse,0.48745134,0.0
indre_et_loire,0.116274536,0.0
aube,4.2560625,0.0
indre,3.605356,0.0
val_de_marne,16.151886,0.0
haute_marne,0.1467011,0.0
herault,7.167422,3.0
gard,2.1536896,0.0
paris,31.960962,1.0
haute_vienne,0.10132483,0.0
ardeche,1.4354303,0.0
vaucluse,0.9964464,0.0
drome,0.44237205,0.0
pas_de_calais,8.346948,0.0
loiret,0.07486822,0.0
yvelines,11.4658375,0.0
jura,1.8470904,0.0
tarn_et_garonne,0.071354955,1.0
manche,1.6777608,0.0
territoire_de_belfort,0.13794628,0.0
eure,9.860627,0.0
val_d'oise,12.703734,0.0
pyrenees_orientales,0.09653009,0.0
hauts_de_seine,21.61816,0.0
moselle,8.808051,0.0
isere,0.17973647,1.0
essonne,25.83318,0.0
nievre,1.5084738,0.0
vosges,1.4276522,0.0
lot,0.0330193,0.0
haute_saone,4.4326897,0.0
seine_maritime,3.1020799,0.0
dordogne,0.038362876,0.0
alpes_de_haute_provence,0.35361788,0.0
puy_de_dome,2.497039,1.0
haut_rhin,7.9319124,0.0
charente_maritime,3.7164166,0.0
vienne,0.060850836,0.0
nord,3.8909624,0.0
saone_et_loire,2.6997054,0.0
haute_loire,0.3628254,0.0
charente,0.17473318,0.0
loire_atlantique,0.0049904734,0.0
aisne,0.03706226,0.0
tarn,3.815737,0.0
gironde,0.13295577,0.0
cher,1.4281584,0.0
mayenne,3.091142,0.0
doubs,0.051501993,0.0
seine_et_marne,2.025806,2.0
correze,25.67765,0.0
gers,0.07083337,0.0
orne,1.590959,0.0
maine_et_loire,0.28266236,0.0
seine_saint_denis,27.486332,0.0
yonne,0.46433938,0.0
lot_et_garonne,0.06042379,0.0
haute_savoie,4.0680037,0.0
savoie,0.047716625,0.0
