n,o,l
tarragona,49.475075,0.0
almeria,7.8581886,1.0
guadalajara,0.13598967,57.0
lleida,35.340652,38.0
araba/alava,45.802673,21.0
bizkaia,123.35192,152.0
granada,38.3255,32.0
burgos,15.707685,25.0
alicante,45.133736,79.0
valladolid,59.388203,135.0
cuenca,0.13598177,36.0
cordoba,29.531017,21.0
jaen,20.641253,8.0
malaga,34.606567,23.0
valencia,67.25836,113.0
toledo,0.13599291,32.0
avila,28.579329,35.0
barcelona,645.6489,638.0
zamora,7.3149204,40.0
ciudad_real,0.13599522,175.0
palencia,15.470763,16.0
castellon,19.597588,27.0
leon,34.98509,104.0
girona,52.532543,0.0
caceres,24.21191,21.0
gipuzkoa,39.5737,35.0
cadiz,17.319653,11.0
badajoz,11.528053,5.0
albacete,0.13659549,56.0
sevilla,35.886185,17.0
salamanca,51.374855,23.0
soria,17.592535,64.0
huelva,6.753205,6.0
segovia,65.559784,68.0
