n,o,l
oise,7.567031,11.0
loire_atlantique,0.0,0.0
calvados,0.5077109,0.0
hauts_de_seine,23.855198,21.0
tarn_et_garonne,0.37572095,1.0
val_de_marne,17.212517,38.0
alpes_de_haute_provence,0.51105577,2.0
vosges,1.4889562,0.0
haute_saone,4.1165833,5.0
vaucluse,0.6354597,0.0
charente_maritime,5.1029434,2.0
ardeche,0.68001795,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.4233775,1.0
alpes_maritimes,0.28603074,5.0
drome,0.45864135,0.0
meuse,0.0046511292,3.0
aude,0.4452026,3.0
herault,6.281971,21.0
manche,1.8868843,0.0
yvelines,12.344961,18.0
seine_et_marne,26.078463,38.0
ain,12.433888,5.0
indre_et_loire,0.4502123,0.0
correze,0.46264344,0.0
bouches_du_rhone,31.435276,34.0
loiret,0.49523547,2.0
moselle,10.21905,25.0
nord,3.6743805,16.0
vienne,0.4924905,0.0
eure_et_loir,2.727939,7.0
puy_de_dome,2.211473,2.0
rhone,2.9762294,5.0
ardennes,0.5119808,4.0
charente,0.28047737,0.0
aisne,2.7545314,15.0
var,1.4847083,10.0
lot_et_garonne,0.46259806,0.0
loire,0.2070466,0.0
pyrenees_orientales,0.30504304,3.0
nievre,1.2201116,7.0
aube,3.4604185,10.0
maine_et_loire,0.28047743,0.0
haute_savoie,4.0737305,5.0
saone_et_loire,2.6443968,3.0
doubs,1.7205228,9.0
pyrenees_atlantiques,1.1383535,18.0
pas_de_calais,6.0375533,17.0
indre,2.9395978,17.0
cote_d'or,0.4779694,1.0
seine_maritime,2.0581834,7.0
marne,3.569884,4.0
yonne,0.46794903,1.0
haute_vienne,0.5057565,6.0
seine_saint_denis,24.966043,82.0
bas_rhin,8.158219,9.0
lot,0.5201176,0.0
landes,11.139716,8.0
haut_rhin,0.47188213,1.0
orne,0.45443135,0.0
isere,0.51379937,3.0
territoire_de_belfort,0.4890213,0.0
haute_garonne,0.5230698,1.0
dordogne,0.0,0.0
paris,33.624104,35.0
gard,1.317045,5.0
mayenne,0.40918082,2.0
val_d'oise,13.1670265,28.0
gironde,1.4718457,9.0
cher,2.2163367,7.0
eure,8.650093,8.0
jura,0.5176696,5.0
tarn,0.47205678,1.0
haute_loire,0.5166261,1.0
somme,3.8441322,14.0
gers,0.8294367,4.0
cantal,0.5249464,2.0
meurthe_et_moselle,0.5466119,4.0
hautes_pyrenees,5.793179,1.0
essonne,19.340223,64.0
