n,o,l
tarragona,62.440773,97.0
almeria,20.535511,11.0
guadalajara,0.10624765,0.0
lleida,69.13235,59.0
araba/alava,113.93405,100.0
bizkaia,223.01582,342.0
granada,94.124825,62.0
burgos,43.682358,47.0
alicante,182.13062,147.0
valladolid,67.51589,79.0
cuenca,0.106246024,0.0
cordoba,58.920647,54.0
jaen,66.77427,33.0
malaga,86.78533,81.0
valencia,170.94771,202.0
toledo,0.106247656,0.0
avila,33.994663,48.0
barcelona,1365.6576,1178.0
zamora,18.299484,52.0
ciudad_real,0.10624765,0.0
palencia,35.02023,24.0
castellon,46.87115,37.0
leon,79.81341,59.0
girona,81.210594,128.0
caceres,70.8456,119.0
gipuzkoa,75.279495,68.0
cadiz,60.901714,57.0
badajoz,44.981876,39.0
albacete,0.10728301,0.0
sevilla,92.79333,91.0
salamanca,100.10254,97.0
soria,36.59356,27.0
huelva,16.425014,13.0
segovia,70.07624,75.0
