n,o,l
E08000016,20.053408,15.0
E09000001,0.0,0.0
E06000051,8.781841,21.0
E06000039,10.039717,10.0
E09000005,25.20591,28.0
E09000020,2.0117981,8.0
E08000001,27.762,26.0
E06000004,7.1654496,2.0
E08000012,34.349842,34.0
E09000010,19.10717,30.0
E09000002,8.248,9.0
E08000022,7.6626763,12.0
E08000031,14.337991,27.0
E10000013,36.92481,26.0
E08000032,18.947128,32.0
E08000035,37.193333,50.0
E08000003,39.05246,15.0
E06000035,12.068357,25.0
E06000042,9.822484,13.0
E06000008,9.099199,5.0
E06000059,2.749859,9.0
E06000015,4.649063,11.0
E06000011,15.657396,13.0
E08000024,35.145996,38.0
E06000003,4.4000497,6.0
E06000024,1.4062014,18.0
E06000049,24.520416,31.0
E08000037,21.617714,20.0
E10000015,57.379997,48.0
E06000016,14.059967,11.0
E10000016,110.93948,182.0
E08000017,7.4976296,19.0
E06000018,7.763481,21.0
E08000002,15.73674,31.0
E06000050,18.1951,31.0
E06000045,8.293282,20.0
E10000027,12.095973,34.0
E09000017,13.695538,19.0
E06000001,23.977005,26.0
E10000031,1.7221429,0.0
E10000006,39.292755,31.0
E10000030,80.99876,62.0
E08000019,53.91889,38.0
E06000055,11.787709,16.0
E10000020,49.557793,55.0
E10000003,14.373701,26.0
E06000044,5.8528347,8.0
E09000004,10.270413,10.0
E10000019,22.713917,22.0
E06000020,0.47128037,10.0
E09000029,19.981005,15.0
E06000012,0.16936134,9.0
E09000015,15.135537,18.0
E06000030,10.957523,11.0
E10000018,18.3496,34.0
E10000012,56.989994,45.0
E09000008,29.888834,19.0
E06000054,8.724429,9.0
E08000015,33.845345,30.0
E08000008,10.899189,11.0
E06000006,6.0121193,10.0
E06000052,10.564564,14.0
E09000023,14.687132,27.0
E08000009,13.054497,11.0
E10000025,45.002853,47.0
E06000007,14.89399,13.0
E08000036,12.018512,12.0
E09000021,1.0290239,4.0
E09000009,8.137291,9.0
E08000004,28.005474,17.0
E08000005,24.101185,20.0
E08000027,16.547653,16.0
E09000016,14.019704,20.0
E08000014,15.037043,8.0
E10000024,24.155865,25.0
E06000022,28.198685,41.0
E08000023,3.9861667,6.0
E09000018,14.369226,24.0
E06000037,11.208912,11.0
E08000007,5.980317,10.0
E08000010,22.416458,20.0
E06000040,24.467745,38.0
E10000011,2.8138163,7.0
E06000036,11.713683,20.0
E10000014,4.1715755,6.0
E06000046,72.66643,86.0
E10000034,0.0,1.0
E08000021,33.01017,50.0
E08000034,20.804722,17.0
E06000027,12.107049,11.0
E06000032,0.20357302,16.0
E06000026,6.832566,7.0
E10000028,15.041559,24.0
E10000032,45.721794,47.0
E06000033,3.0940397,1.0
E06000013,28.753155,41.0
E09000022,7.9314814,19.0
E08000026,16.374147,10.0
E09000027,14.579687,20.0
E08000013,2.8544497,5.0
E06000041,11.388289,22.0
E06000047,8.684339,27.0
E06000017,41.72296,39.0
E10000021,0.0,0.0
E08000025,24.40054,15.0
E10000008,59.95436,93.0
E08000018,22.088697,31.0
E06000005,21.16592,21.0
E10000017,4.7698617,7.0
E06000009,80.69776,82.0
E08000030,9.327173,20.0
E06000057,15.746696,34.0
E06000038,27.521427,25.0
E10000007,21.039734,19.0
E10000023,25.149694,38.0
E06000031,22.215382,20.0
E08000033,0.15367639,11.0
E06000043,4.0486946,8.0
E09000003,7.2480397,15.0
E06000014,17.19889,14.0
E10000029,3.2664711,12.0
E10000002,24.026016,31.0
E09000006,16.702032,29.0
E08000011,11.779816,26.0
E06000021,11.181177,16.0
E09000026,11.257315,9.0
E06000056,11.779042,22.0
E06000002,12.781853,17.0
E06000034,18.667757,22.0
