n,o,l
tarragona,45.08896,49.0
almeria,12.975599,5.0
guadalajara,0.13740918,31.0
lleida,54.962826,24.0
araba/alava,61.68084,53.0
bizkaia,185.5632,110.0
granada,48.161896,64.0
burgos,22.184183,17.0
alicante,66.28907,29.0
valladolid,84.34932,26.0
cuenca,0.13739231,30.0
cordoba,32.716568,9.0
jaen,27.646547,8.0
malaga,54.28461,6.0
valencia,90.554085,58.0
toledo,0.13741466,30.0
avila,35.283825,41.0
barcelona,920.5419,893.0
zamora,11.983203,13.0
ciudad_real,0.13741726,58.0
palencia,18.666159,13.0
castellon,25.40938,2.0
leon,48.197266,24.0
girona,54.99579,88.0
caceres,36.774147,23.0
gipuzkoa,65.99594,19.0
cadiz,21.158632,15.0
badajoz,16.862911,3.0
albacete,0.1382339,22.0
sevilla,53.75897,26.0
salamanca,82.03258,18.0
soria,18.531017,6.0
huelva,7.831678,1.0
segovia,100.08054,78.0
