n,o,l
tarragona,1.0695512,0.0
almeria,2.6688821,0.0
guadalajara,27.052565,40.0
lleida,2.500238,0.0
araba/alava,0.14070615,0.0
bizkaia,0.14118008,0.0
granada,11.027016,0.0
burgos,32.770466,76.0
alicante,24.50702,100.0
valladolid,12.455615,26.0
cuenca,40.84035,188.0
cordoba,3.5725408,0.0
jaen,7.9300594,0.0
malaga,14.846354,0.0
valencia,47.04385,94.0
toledo,30.44552,51.0
avila,12.350168,16.0
barcelona,47.728703,0.0
zamora,3.865601,24.0
ciudad_real,25.226904,75.0
palencia,4.359872,6.0
castellon,21.613962,47.0
leon,13.346578,58.0
girona,4.8939786,0.0
caceres,3.0353537,15.0
gipuzkoa,0.14100221,0.0
cadiz,4.52991,0.0
badajoz,2.636477,8.0
albacete,22.366867,47.0
sevilla,6.3165154,0.0
salamanca,15.518984,69.0
soria,19.51382,69.0
huelva,1.960271,0.0
segovia,13.450486,37.0
