n,o,l
E08000016,17.524113,21.0
E09000001,0.5635989,0.0
E06000051,7.8690405,11.0
E06000039,8.49742,4.0
E09000005,29.239956,6.0
E09000020,7.2130976,4.0
E08000001,29.270441,10.0
E06000004,8.718152,3.0
E08000012,49.142242,23.0
E09000010,24.58098,18.0
E09000002,10.683365,3.0
E08000022,13.13565,2.0
E08000031,15.149841,18.0
E10000013,46.06195,13.0
E08000032,22.949163,28.0
E08000035,44.853054,25.0
E08000003,48.58703,14.0
E06000035,20.717356,5.0
E06000042,11.393661,4.0
E06000008,9.359242,6.0
E06000059,6.694301,6.0
E06000015,7.453341,8.0
E06000011,13.309632,22.0
E08000024,42.845367,16.0
E06000003,5.9385533,5.0
E06000024,1.5983355,3.0
E06000049,27.132978,27.0
E08000037,31.816372,7.0
E10000015,72.5409,25.0
E06000016,19.773783,13.0
E10000016,116.51699,77.0
E08000017,6.7726326,6.0
E06000018,11.956418,1.0
E08000002,20.159014,8.0
E06000050,23.70309,16.0
E06000045,9.113352,4.0
E10000027,10.733594,9.0
E09000017,30.68529,30.0
E06000001,3.5722811,3.0
E10000031,18.305288,2.0
E10000006,52.970253,29.0
E10000030,79.87538,28.0
E08000019,49.896038,54.0
E06000055,12.727847,5.0
E10000020,48.12979,31.0
E10000003,19.489271,11.0
E06000044,6.134729,2.0
E09000004,15.017111,9.0
E10000019,23.671331,13.0
E06000020,2.0291507,8.0
E09000029,16.262821,2.0
E06000012,0.9962484,2.0
E09000015,21.33961,10.0
E06000030,11.388598,4.0
E10000018,20.58581,18.0
E10000012,67.64716,76.0
E09000008,32.407494,8.0
E06000054,7.9475493,3.0
E08000015,35.821945,12.0
E08000008,11.609271,5.0
E06000006,8.874999,1.0
E06000052,12.775598,6.0
E09000023,17.327158,5.0
E08000009,16.845726,8.0
E10000025,55.20867,24.0
E06000007,20.684813,10.0
E08000036,14.0312805,6.0
E09000021,4.2507377,2.0
E09000009,8.899288,4.0
E08000004,31.852213,8.0
E08000005,34.20407,8.0
E08000027,18.388586,4.0
E09000016,15.538736,21.0
E08000014,22.543386,5.0
E10000024,25.037798,12.0
E06000022,29.472126,6.0
E08000023,5.867714,0.0
E09000018,12.565694,12.0
E06000037,14.136842,7.0
E08000007,4.691602,7.0
E08000010,26.982042,15.0
E06000040,26.708158,12.0
E10000011,3.2879488,4.0
E06000036,16.722368,9.0
E10000014,3.638716,1.0
E06000046,84.947334,40.0
E10000034,0.76666105,1.0
E08000021,33.387043,13.0
E08000034,28.421406,11.0
E06000027,13.329715,7.0
E06000032,2.87523,17.0
E06000026,3.8557136,3.0
E10000028,20.605978,19.0
E10000032,47.987347,27.0
E06000033,34.400997,18.0
E06000013,7.270628,4.0
E09000022,5.4255586,5.0
E08000026,28.630295,4.0
E09000027,16.159418,15.0
E08000013,5.836472,2.0
E06000041,15.5348215,10.0
E06000047,5.9190965,8.0
E06000017,54.91016,33.0
E10000021,0.7426933,0.0
E08000025,27.052103,1.0
E10000008,61.094227,37.0
E08000018,19.819883,7.0
E06000005,16.57353,13.0
E10000017,8.860072,5.0
E06000009,92.50425,40.0
E08000030,8.820704,11.0
E06000057,19.736143,22.0
E06000038,30.124704,13.0
E10000007,11.2562895,9.0
E10000023,28.089966,51.0
E06000031,25.039051,18.0
E08000033,1.3590903,5.0
E06000043,4.700706,4.0
E09000003,7.812535,4.0
E06000014,26.610483,7.0
E10000029,4.406631,8.0
E10000002,27.288279,33.0
E09000006,20.393427,19.0
E08000011,13.037227,8.0
E06000021,10.181695,12.0
E09000026,21.74484,5.0
E06000056,13.5469055,15.0
E06000002,14.527373,13.0
E06000034,24.798616,6.0
