n,o,l
oise,3.737122,9.0
loire_atlantique,0.0,0.0
calvados,0.0,0.0
hauts_de_seine,3.9099758,4.0
tarn_et_garonne,0.07769443,0.0
val_de_marne,6.800176,8.0
alpes_de_haute_provence,0.09305999,0.0
vosges,0.04813075,1.0
haute_saone,0.70106,3.0
vaucluse,0.06597459,0.0
charente_maritime,0.08862666,0.0
ardeche,0.09434,0.0
savoie,0.03451646,0.0
loir_et_cher,0.070442885,0.0
haute_marne,0.019146785,0.0
alpes_maritimes,0.060365506,0.0
drome,0.07082534,0.0
meuse,0.052081347,0.0
aude,0.08761059,0.0
herault,3.7300694,13.0
manche,0.058524024,0.0
yvelines,4.277082,4.0
seine_et_marne,8.118001,2.0
ain,0.98458636,0.0
indre_et_loire,0.07751689,2.0
correze,0.019022577,0.0
bouches_du_rhone,8.41576,11.0
loiret,0.014658794,2.0
moselle,0.71566665,0.0
nord,3.1646235,10.0
vienne,0.04236524,2.0
eure_et_loir,0.34302422,1.0
puy_de_dome,0.09432399,10.0
rhone,0.1326592,5.0
ardennes,0.072254024,0.0
charente,0.0,0.0
aisne,1.3479545,4.0
var,1.882211,0.0
lot_et_garonne,0.025984287,0.0
loire,0.03681629,1.0
pyrenees_orientales,0.07974146,0.0
nievre,0.07512155,0.0
aube,0.09792301,1.0
maine_et_loire,0.0,0.0
haute_savoie,4.1092653,0.0
saone_et_loire,0.0,5.0
doubs,0.10180472,0.0
pyrenees_atlantiques,0.084231645,0.0
pas_de_calais,4.908102,5.0
indre,3.8298633,0.0
cote_d'or,0.065138444,0.0
seine_maritime,0.39603013,1.0
marne,0.08034775,0.0
yonne,0.07266437,0.0
haute_vienne,0.0785592,0.0
seine_saint_denis,4.4548697,3.0
bas_rhin,0.25041476,0.0
lot,0.0,0.0
landes,1.0032713,0.0
haut_rhin,0.043937042,1.0
orne,0.019308105,0.0
isere,0.048545476,0.0
territoire_de_belfort,0.06556742,0.0
haute_garonne,0.28939518,7.0
dordogne,0.04818425,0.0
paris,8.252953,11.0
gard,1.0010061,3.0
mayenne,0.04156953,0.0
val_d'oise,1.8965018,5.0
gironde,0.06358903,1.0
cher,0.096093625,1.0
eure,1.9532104,1.0
jura,0.07067384,2.0
tarn,0.06763932,0.0
haute_loire,0.06360534,0.0
somme,3.532626,4.0
gers,0.2065047,6.0
cantal,0.063133225,1.0
meurthe_et_moselle,0.064897835,0.0
hautes_pyrenees,0.10146059,0.0
essonne,10.068624,14.0
