n,o,l
tarragona,32.577133,0.0
almeria,11.134269,0.0
guadalajara,37.087955,50.0
lleida,31.760801,0.0
araba/alava,65.04158,0.0
bizkaia,189.79141,0.0
granada,51.144936,0.0
burgos,29.141039,6.0
alicante,34.892944,0.0
valladolid,73.46766,68.0
cuenca,33.307632,188.0
cordoba,20.339245,0.0
jaen,20.630777,0.0
malaga,98.41133,0.0
valencia,82.69724,0.0
toledo,63.824215,46.0
avila,42.779526,25.0
barcelona,739.6164,0.0
zamora,9.881554,11.0
ciudad_real,123.739296,125.0
palencia,31.045515,18.0
castellon,20.9579,0.0
leon,73.16537,38.0
girona,169.67223,0.0
caceres,34.62799,6.0
gipuzkoa,44.781155,0.0
cadiz,15.84879,0.0
badajoz,9.215691,6.0
albacete,43.68937,101.0
sevilla,33.62821,0.0
salamanca,47.239212,126.0
soria,63.82473,87.0
huelva,4.717263,0.0
segovia,62.210648,58.0
