n,o,l
E08000016,15.016425,9.0
E09000001,1.534341,0.0
E06000051,8.263033,15.0
E06000039,8.451843,8.0
E09000005,38.369884,34.0
E09000020,11.726797,9.0
E08000001,32.497932,23.0
E06000004,10.35877,8.0
E08000012,62.12029,44.0
E09000010,25.716858,18.0
E09000002,13.0311775,10.0
E08000022,19.409458,10.0
E08000031,20.773838,26.0
E10000013,53.43048,57.0
E08000032,28.819672,16.0
E08000035,47.17449,51.0
E08000003,56.101456,15.0
E06000035,24.103207,16.0
E06000042,14.467773,16.0
E06000008,10.367287,11.0
E06000059,9.612442,4.0
E06000015,7.3837447,4.0
E06000011,15.047472,21.0
E08000024,51.420563,24.0
E06000003,5.7395916,6.0
E06000024,2.8946562,3.0
E06000049,31.372812,33.0
E08000037,37.783146,14.0
E10000015,84.885666,57.0
E06000016,21.721014,10.0
E10000016,123.64758,166.0
E08000017,7.2863064,21.0
E06000018,13.96624,15.0
E08000002,20.599262,15.0
E06000050,29.564531,19.0
E06000045,12.057924,14.0
E10000027,10.148641,31.0
E09000017,35.24601,14.0
E06000001,3.737307,38.0
E10000031,21.569807,5.0
E10000006,76.85478,37.0
E10000030,92.04719,71.0
E08000019,59.877533,47.0
E06000055,13.677971,18.0
E10000020,51.799377,47.0
E10000003,25.853579,30.0
E06000044,7.049353,6.0
E09000004,20.452353,21.0
E10000019,23.853209,35.0
E06000020,3.7168329,6.0
E09000029,18.473816,19.0
E06000012,1.8055055,1.0
E09000015,27.483234,16.0
E06000030,12.500341,16.0
E10000018,25.98698,46.0
E10000012,84.60057,53.0
E09000008,44.153645,31.0
E06000054,9.813133,14.0
E08000015,45.304386,26.0
E08000008,15.358262,16.0
E06000006,12.506102,10.0
E06000052,13.13057,24.0
E09000023,26.639786,15.0
E08000009,21.370453,18.0
E10000025,66.38578,48.0
E06000007,27.806103,26.0
E08000036,17.775723,11.0
E09000021,7.291877,9.0
E09000009,13.025902,19.0
E08000004,34.391632,15.0
E08000005,34.199173,26.0
E08000027,21.831749,12.0
E09000016,19.005962,36.0
E08000014,26.186733,19.0
E10000024,31.099106,18.0
E06000022,32.764343,35.0
E08000023,5.900956,4.0
E09000018,15.532261,30.0
E06000037,19.169048,11.0
E08000007,4.4672747,17.0
E08000010,32.05156,20.0
E06000040,25.900486,33.0
E10000011,3.2108245,14.0
E06000036,19.741993,14.0
E10000014,2.7781868,5.0
E06000046,98.066086,76.0
E10000034,1.8377416,8.0
E08000021,35.55504,35.0
E08000034,34.06317,21.0
E06000027,16.624222,19.0
E06000032,3.2696562,1.0
E06000026,3.871525,4.0
E10000028,25.081726,4.0
E10000032,54.95314,53.0
E06000033,40.251984,3.0
E06000013,8.108545,49.0
E09000022,4.14892,12.0
E08000026,29.87368,19.0
E09000027,16.305695,16.0
E08000013,6.8072524,10.0
E06000041,20.788061,23.0
E06000047,7.1146545,17.0
E06000017,58.4601,38.0
E10000021,2.1162517,1.0
E08000025,34.41547,27.0
E10000008,83.32979,81.0
E08000018,20.777702,20.0
E06000005,16.334099,14.0
E10000017,7.5224214,6.0
E06000009,109.2764,88.0
E08000030,8.750151,16.0
E06000057,25.718811,23.0
E06000038,30.091312,17.0
E10000007,10.316165,28.0
E10000023,31.859388,28.0
E06000031,27.294407,24.0
E08000033,2.4833205,12.0
E06000043,4.9443407,5.0
E09000003,10.417891,11.0
E06000014,39.018234,13.0
E10000029,5.090966,10.0
E10000002,31.389778,52.0
E09000006,25.613152,27.0
E08000011,18.264553,20.0
E06000021,11.618612,11.0
E09000026,27.107977,13.0
E06000056,16.36272,7.0
E06000002,15.228224,11.0
E06000034,33.42563,25.0
