n,o,l
tarragona,77.480576,0.0
almeria,25.22679,6.0
guadalajara,0.038658127,0.0
lleida,81.811195,27.0
araba/alava,186.85252,19.0
bizkaia,340.9998,147.0
granada,86.597496,47.0
burgos,73.9963,44.0
alicante,161.08908,31.0
valladolid,105.59969,138.0
cuenca,0.038638745,0.0
cordoba,54.677723,17.0
jaen,52.82453,39.0
malaga,112.278046,60.0
valencia,102.483315,159.0
toledo,0.03865812,0.0
avila,50.58139,38.0
barcelona,1787.3945,776.0
zamora,23.61506,2.0
ciudad_real,0.038658142,0.0
palencia,38.66089,13.0
castellon,48.323265,57.0
leon,102.52079,25.0
girona,78.77536,0.0
caceres,152.13844,56.0
gipuzkoa,123.286026,81.0
cadiz,0.038663685,0.0
badajoz,50.14864,28.0
albacete,59.479763,38.0
sevilla,108.34651,87.0
salamanca,59.4471,29.0
soria,118.250885,64.0
huelva,12.823765,10.0
segovia,67.16597,88.0
