n,o,l
oise,34.639557,41.0
meurthe_et_moselle,1.8288392,2.0
alpes_maritimes,4.948267,0.0
marne,8.738058,15.0
loire,0.0,10.0
ain,6.533294,12.0
pyrenees_atlantiques,1.7500806,1.0
var,11.918146,11.0
aude,3.7488909,0.0
ardennes,0.35627595,1.0
loir_et_cher,0.0,0.0
somme,12.714198,23.0
hautes_pyrenees,3.1888132,10.0
haute_garonne,3.7768562,5.0
bouches_du_rhone,11.882136,25.0
bas_rhin,76.29695,112.0
cantal,0.0,1.0
landes,0.0,1.0
rhone,12.899699,6.0
calvados,2.320549,3.0
cote_d'or,2.0592043,1.0
eure_et_loir,22.810604,19.0
meuse,0.35713217,0.0
indre_et_loire,1.139501,4.0
aube,7.803871,21.0
indre,8.054913,13.0
val_de_marne,50.283543,62.0
haute_marne,0.0,0.0
herault,27.687246,14.0
gard,6.3079767,10.0
paris,87.60287,115.0
haute_vienne,0.016079051,0.0
ardeche,0.74303263,4.0
vaucluse,2.698123,7.0
drome,2.2053652,3.0
pas_de_calais,13.621271,21.0
loiret,11.129064,1.0
yvelines,23.224312,52.0
jura,2.4491553,2.0
tarn_et_garonne,0.0,0.0
manche,1.2336262,8.0
territoire_de_belfort,2.3452916,2.0
eure,22.09963,31.0
val_d'oise,30.310568,34.0
pyrenees_orientales,0.09109876,1.0
hauts_de_seine,70.58114,83.0
moselle,14.280416,7.0
isere,44.60039,41.0
essonne,0.3625724,3.0
nievre,1.6390829,8.0
vosges,16.159079,9.0
lot,0.0,1.0
haute_saone,3.4896584,24.0
seine_maritime,10.554574,12.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.07945797,2.0
puy_de_dome,5.278307,18.0
haut_rhin,29.66734,18.0
charente_maritime,2.163973,2.0
vienne,0.0,0.0
nord,10.239827,17.0
saone_et_loire,7.8324003,11.0
haute_loire,0.0,6.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,0.0,0.0
tarn,17.8856,17.0
gironde,0.0,1.0
cher,9.450273,7.0
mayenne,5.0389805,10.0
doubs,0.0,1.0
seine_et_marne,5.1671176,7.0
correze,44.401768,99.0
gers,0.0,0.0
orne,0.9016228,12.0
maine_et_loire,0.0,3.0
seine_saint_denis,67.56478,77.0
yonne,0.48874295,4.0
lot_et_garonne,0.0,0.0
haute_savoie,11.509959,7.0
savoie,0.0,0.0
