n,o,l
tarragona,25.330393,0.0
almeria,6.541003,3.0
guadalajara,37.421482,7.0
lleida,28.77591,0.0
araba/alava,32.547924,0.0
bizkaia,118.44047,0.0
granada,43.490246,12.0
burgos,40.636204,29.0
alicante,36.14119,135.0
valladolid,55.815495,0.0
cuenca,55.913998,126.0
cordoba,9.101102,1.0
jaen,17.546017,15.0
malaga,30.022898,16.0
valencia,98.65092,135.0
toledo,112.96322,103.0
avila,29.802986,30.0
barcelona,809.94824,55.0
zamora,19.33744,19.0
ciudad_real,105.79362,51.0
palencia,14.094215,4.0
castellon,22.195984,35.0
leon,77.7719,35.0
girona,22.567911,0.0
caceres,47.89128,3.0
gipuzkoa,24.395754,0.0
cadiz,15.54625,5.0
badajoz,15.934991,17.0
albacete,29.545063,97.0
sevilla,27.221626,40.0
salamanca,52.209805,86.0
soria,23.1497,32.0
huelva,7.4535184,0.0
segovia,57.291515,26.0
