n,o,l
E08000016,17.274784,20.0
E09000001,2.4908037,0.0
E06000051,14.812626,9.0
E06000039,13.435217,7.0
E09000005,44.435608,9.0
E09000020,17.75859,17.0
E08000001,34.68065,35.0
E06000004,14.209976,15.0
E08000012,67.130646,21.0
E09000010,31.192997,10.0
E09000002,19.461916,6.0
E08000022,25.669239,15.0
E08000031,24.8107,38.0
E10000013,50.29741,23.0
E08000032,35.012093,34.0
E08000035,47.286194,49.0
E08000003,57.64427,24.0
E06000035,29.256685,9.0
E06000042,16.992458,10.0
E06000008,12.905348,8.0
E06000059,14.116553,8.0
E06000015,4.4732943,11.0
E06000011,20.077028,14.0
E08000024,56.51719,15.0
E06000003,5.656043,12.0
E06000024,6.860296,9.0
E06000049,31.969448,21.0
E08000037,40.72304,17.0
E10000015,86.03935,49.0
E06000016,23.855808,21.0
E10000016,113.19727,127.0
E08000017,6.4138465,17.0
E06000018,19.98266,21.0
E08000002,24.15451,10.0
E06000050,33.479534,13.0
E06000045,14.111357,14.0
E10000027,14.980372,16.0
E09000017,22.096104,10.0
E06000001,10.650385,33.0
E10000031,37.97545,9.0
E10000006,84.892784,37.0
E10000030,92.72288,47.0
E08000019,58.32263,43.0
E06000055,17.448154,9.0
E10000020,51.025787,69.0
E10000003,26.579762,31.0
E06000044,10.726931,16.0
E09000004,27.272232,14.0
E10000019,27.116257,20.0
E06000020,9.237987,15.0
E09000029,27.192339,12.0
E06000012,4.8340535,7.0
E09000015,29.039803,13.0
E06000030,14.895566,12.0
E10000018,25.73468,22.0
E10000012,97.20689,61.0
E09000008,52.85542,19.0
E06000054,13.4055,8.0
E08000015,51.39452,28.0
E08000008,23.17013,9.0
E06000006,17.175234,4.0
E06000052,17.876715,4.0
E09000023,34.316208,4.0
E08000009,26.499647,13.0
E10000025,62.3807,34.0
E06000007,33.28244,13.0
E08000036,24.980042,16.0
E09000021,15.398422,5.0
E09000009,18.733435,9.0
E08000004,36.411747,22.0
E08000005,31.970905,16.0
E08000027,27.41174,7.0
E09000016,21.13071,10.0
E08000014,30.929916,19.0
E10000024,38.74961,16.0
E06000022,35.30652,5.0
E08000023,9.619437,19.0
E09000018,20.6502,5.0
E06000037,23.264477,6.0
E08000007,9.45701,24.0
E08000010,35.095013,22.0
E06000040,27.81031,3.0
E10000011,7.8116994,9.0
E06000036,22.084953,7.0
E10000014,10.8402815,64.0
E06000046,101.232925,4.0
E10000034,5.609475,28.0
E08000021,38.260765,18.0
E08000034,35.986008,11.0
E06000027,24.01915,9.0
E06000032,6.5578184,15.0
E06000026,3.7315764,17.0
E10000028,31.157776,58.0
E10000032,51.793938,19.0
E06000033,14.511408,5.0
E06000013,46.921593,18.0
E09000022,4.07884,12.0
E08000026,38.13151,10.0
E09000027,19.265385,2.0
E08000013,12.475235,10.0
E06000041,26.631336,26.0
E06000047,11.860823,38.0
E06000017,59.26038,5.0
E10000021,3.2883039,9.0
E08000025,38.96659,63.0
E10000008,87.4951,9.0
E08000018,21.095871,22.0
E06000005,18.010212,6.0
E10000017,17.328802,87.0
E06000009,112.23164,16.0
E08000030,11.503995,20.0
E06000057,29.350103,13.0
E06000038,32.791294,14.0
E10000007,12.4291725,16.0
E10000023,35.92543,22.0
E06000031,32.286015,9.0
E08000033,8.463089,7.0
E06000043,10.424437,1.0
E09000003,16.721333,6.0
E06000014,48.483627,13.0
E10000029,11.62739,27.0
E10000002,33.495117,21.0
E09000006,31.039524,10.0
E08000011,22.829052,9.0
E06000021,13.472607,13.0
E09000026,33.86355,12.0
E06000056,18.844055,13.0
E06000002,18.544682,22.0
E06000034,41.14303,9.0
