n,o,l
tarragona,3.6289678,32.0
almeria,3.0840883,21.0
guadalajara,18.274809,38.0
lleida,34.425987,25.0
araba/alava,24.058214,85.0
bizkaia,131.46982,195.0
granada,35.248585,43.0
burgos,27.651949,45.0
alicante,71.63104,34.0
valladolid,129.62645,132.0
cuenca,10.823708,15.0
cordoba,16.04368,21.0
jaen,22.481647,35.0
malaga,24.253416,98.0
valencia,111.4339,116.0
toledo,15.852189,66.0
avila,24.253641,38.0
barcelona,622.0963,795.0
zamora,16.402596,19.0
ciudad_real,70.837006,99.0
palencia,15.458335,18.0
castellon,32.704132,14.0
leon,48.688793,108.0
girona,0.15945622,209.0
caceres,47.367386,30.0
gipuzkoa,51.301697,64.0
cadiz,13.176974,16.0
badajoz,20.692364,7.0
albacete,23.729223,18.0
sevilla,35.873226,19.0
salamanca,54.854187,115.0
soria,28.30939,13.0
huelva,4.675925,5.0
segovia,66.763626,75.0
