n,o,l
tarragona,0.23493856,33.0
almeria,5.807694,7.0
guadalajara,31.862633,19.0
lleida,42.742935,68.0
araba/alava,27.318771,30.0
bizkaia,163.58278,173.0
granada,28.278784,58.0
burgos,49.08381,34.0
alicante,57.95578,17.0
valladolid,136.32277,44.0
cuenca,28.704468,25.0
cordoba,19.12144,10.0
jaen,17.252792,8.0
malaga,46.926678,105.0
valencia,86.43056,41.0
toledo,79.989746,19.0
avila,22.496061,48.0
barcelona,849.68365,745.0
zamora,23.512844,6.0
ciudad_real,160.12987,169.0
palencia,7.5716476,37.0
castellon,30.601515,2.0
leon,114.24782,17.0
girona,0.23598011,163.0
caceres,70.31311,42.0
gipuzkoa,52.22952,31.0
cadiz,27.60408,0.0
badajoz,17.903776,5.0
albacete,31.239576,17.0
sevilla,49.037262,43.0
salamanca,43.98344,49.0
soria,35.047256,103.0
huelva,3.8702996,1.0
segovia,79.1947,64.0
