n,o,l
tarragona,0.17827784,9.0
almeria,2.5698833,9.0
guadalajara,31.791315,69.0
lleida,33.985687,7.0
araba/alava,23.85013,39.0
bizkaia,136.86908,104.0
granada,37.41889,71.0
burgos,27.057873,15.0
alicante,81.12624,42.0
valladolid,143.31177,103.0
cuenca,12.7939205,70.0
cordoba,16.83163,15.0
jaen,18.731491,5.0
malaga,34.90342,51.0
valencia,87.10866,57.0
toledo,24.56179,116.0
avila,22.334866,37.0
barcelona,677.71515,441.0
zamora,14.736352,11.0
ciudad_real,91.39462,158.0
palencia,14.800493,30.0
castellon,29.928387,118.0
leon,84.69675,126.0
girona,0.17864272,47.0
caceres,51.799942,7.0
gipuzkoa,56.46936,40.0
cadiz,20.534147,12.0
badajoz,19.398129,0.0
albacete,29.519049,59.0
sevilla,43.097717,29.0
salamanca,45.58506,41.0
soria,31.000074,95.0
huelva,5.2288227,7.0
segovia,67.60509,25.0
