n,o,l
oise,35.61488,3.0
meurthe_et_moselle,5.8760557,0.0
alpes_maritimes,8.935093,0.0
marne,11.855171,0.0
loire,0.3340035,0.0
ain,1.6471134,0.0
pyrenees_atlantiques,3.0176408,0.0
var,12.616251,0.0
aude,5.3838506,0.0
ardennes,0.56485415,0.0
loir_et_cher,1.8392708,0.0
somme,8.321217,3.0
hautes_pyrenees,1.0314595,1.0
haute_garonne,9.308153,0.0
bouches_du_rhone,19.293882,0.0
bas_rhin,131.01718,4.0
cantal,0.13290402,0.0
landes,0.6265628,0.0
rhone,3.524491,0.0
calvados,2.5703456,0.0
cote_d'or,3.4329808,0.0
eure_et_loir,12.423717,0.0
meuse,0.0,0.0
indre_et_loire,3.1786122,0.0
aube,9.512815,0.0
indre,6.0336165,0.0
val_de_marne,49.140503,18.0
haute_marne,0.64277434,0.0
herault,50.04367,4.0
gard,4.219874,0.0
paris,149.68413,18.0
haute_vienne,0.8675861,1.0
ardeche,2.688725,0.0
vaucluse,8.052309,0.0
drome,1.1164619,0.0
pas_de_calais,5.9432297,0.0
loiret,12.037795,0.0
yvelines,34.83216,2.0
jura,0.018028839,0.0
tarn_et_garonne,0.9667499,0.0
manche,4.1860027,0.0
territoire_de_belfort,3.96671,0.0
eure,7.0496917,1.0
val_d'oise,67.0278,9.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,103.51022,30.0
moselle,12.209294,0.0
isere,59.951775,3.0
essonne,3.4919224,0.0
nievre,0.6647608,0.0
vosges,14.440759,1.0
lot,0.20759177,0.0
haute_saone,9.304714,1.0
seine_maritime,11.749641,0.0
dordogne,1.1395469,0.0
alpes_de_haute_provence,0.6566635,0.0
puy_de_dome,3.378502,0.0
haut_rhin,30.404425,1.0
charente_maritime,2.0657663,0.0
vienne,0.0,0.0
nord,10.558355,0.0
saone_et_loire,3.300302,0.0
haute_loire,0.0,0.0
charente,0.6604926,0.0
loire_atlantique,0.13908364,0.0
aisne,0.6751985,0.0
tarn,6.400986,0.0
gironde,0.27136895,0.0
cher,13.091457,0.0
mayenne,13.103239,0.0
doubs,0.0,0.0
seine_et_marne,8.128487,3.0
correze,33.491302,0.0
gers,0.0,0.0
orne,1.8803192,0.0
maine_et_loire,2.5928018,0.0
seine_saint_denis,79.201035,17.0
yonne,0.013706801,0.0
lot_et_garonne,0.10755271,0.0
haute_savoie,18.449972,0.0
savoie,0.0,0.0
