n,o,l
oise,4.617044,0.0
loire_atlantique,0.0,0.0
calvados,0.0,0.0
hauts_de_seine,4.2351146,0.0
tarn_et_garonne,0.08172185,0.0
val_de_marne,6.1397185,1.0
alpes_de_haute_provence,0.09843624,0.0
vosges,0.039110713,0.0
haute_saone,0.23731612,0.0
vaucluse,0.07277934,0.0
charente_maritime,0.10283644,0.0
ardeche,0.07106948,0.0
savoie,0.0,0.0
loir_et_cher,0.041092552,0.0
haute_marne,0.0,0.0
alpes_maritimes,0.0,0.0
drome,0.06372215,0.0
meuse,0.0,0.0
aude,0.09245242,0.0
herault,3.1100843,0.0
manche,0.05049017,0.0
yvelines,4.4229007,0.0
seine_et_marne,7.1621127,0.0
ain,0.08112997,0.0
indre_et_loire,0.10591803,0.0
correze,0.0,0.0
bouches_du_rhone,9.413162,0.0
loiret,0.04016833,0.0
moselle,0.39837223,0.0
nord,3.7026594,0.0
vienne,0.05166944,0.0
eure_et_loir,0.10580677,0.0
puy_de_dome,0.06942716,0.0
rhone,0.103065655,0.0
ardennes,0.065706864,0.0
charente,0.0,0.0
aisne,0.10576012,0.0
var,0.19971919,0.0
lot_et_garonne,0.0,0.0
loire,0.053498562,0.0
pyrenees_orientales,0.040528893,0.0
nievre,0.09462195,0.0
aube,0.10549827,0.0
maine_et_loire,0.0,0.0
haute_savoie,0.20960242,0.0
saone_et_loire,0.04297213,0.0
doubs,0.0978233,0.0
pyrenees_atlantiques,0.08761824,0.0
pas_de_calais,5.329235,0.0
indre,0.24643834,0.0
cote_d'or,0.043314703,0.0
seine_maritime,0.10555325,0.0
marne,0.05415181,0.0
yonne,0.06409096,0.0
haute_vienne,0.052770317,0.0
seine_saint_denis,4.4827485,0.0
bas_rhin,0.2561487,0.0
lot,0.0,0.0
landes,0.075990885,0.0
haut_rhin,0.8724429,0.0
orne,0.0,0.0
isere,0.0057459176,0.0
territoire_de_belfort,0.026267134,0.0
haute_garonne,0.18348098,0.0
dordogne,0.0053247884,0.0
paris,11.44561,0.0
gard,1.1751163,0.0
mayenne,0.019195333,0.0
val_d'oise,2.175284,0.0
gironde,0.0,0.0
cher,0.105368204,0.0
eure,1.164232,0.0
jura,0.08008095,0.0
tarn,0.040404275,0.0
haute_loire,0.025923602,0.0
somme,2.4712868,0.0
gers,0.10535818,0.0
cantal,0.014389813,1.0
meurthe_et_moselle,0.040271387,0.0
hautes_pyrenees,0.08435446,0.0
essonne,12.189127,0.0
