n,o,l
oise,9.060341,16.0
loire_atlantique,0.0,0.0
calvados,0.642684,0.0
hauts_de_seine,10.295628,21.0
tarn_et_garonne,0.6931876,0.0
val_de_marne,14.090492,13.0
alpes_de_haute_provence,0.6748947,1.0
vosges,0.57215774,0.0
haute_saone,1.459785,3.0
vaucluse,0.8771907,1.0
charente_maritime,1.0806011,3.0
ardeche,0.9419974,1.0
savoie,0.80582106,0.0
loir_et_cher,0.5724679,0.0
haute_marne,0.78610456,0.0
alpes_maritimes,0.99438965,0.0
drome,0.81714845,1.0
meuse,1.9644386,0.0
aude,1.0888097,1.0
herault,7.2924647,4.0
manche,0.2922442,1.0
yvelines,10.259451,7.0
seine_et_marne,19.331173,11.0
ain,5.438937,2.0
indre_et_loire,0.75151455,4.0
correze,0.6412724,0.0
bouches_du_rhone,22.521976,34.0
loiret,0.87256455,0.0
moselle,5.848266,1.0
nord,5.705233,20.0
vienne,0.62713194,0.0
eure_et_loir,4.3877115,3.0
puy_de_dome,1.2165364,0.0
rhone,2.092121,3.0
ardennes,1.3759024,0.0
charente,0.0,0.0
aisne,6.7330413,6.0
var,5.229279,13.0
lot_et_garonne,0.0,0.0
loire,0.9985415,0.0
pyrenees_orientales,0.83050704,1.0
nievre,1.4509163,1.0
aube,4.096745,0.0
maine_et_loire,0.0,0.0
haute_savoie,7.6378946,6.0
saone_et_loire,2.9202483,0.0
doubs,0.97614276,2.0
pyrenees_atlantiques,3.7557435,1.0
pas_de_calais,9.954502,14.0
indre,8.700588,3.0
cote_d'or,0.9770299,0.0
seine_maritime,3.9379456,3.0
marne,2.0920906,0.0
yonne,0.8946643,1.0
haute_vienne,0.98908246,1.0
seine_saint_denis,29.619541,7.0
bas_rhin,2.6771789,9.0
lot,0.0,0.0
landes,2.088114,1.0
haut_rhin,1.0617948,1.0
orne,0.0,0.0
isere,0.9988445,0.0
territoire_de_belfort,0.60991293,1.0
haute_garonne,4.119726,3.0
dordogne,0.57212245,0.0
paris,20.41612,12.0
gard,3.2659862,1.0
mayenne,0.499247,2.0
val_d'oise,11.355961,12.0
gironde,0.8438376,0.0
cher,3.3905537,1.0
eure,7.199673,10.0
jura,4.1297717,1.0
tarn,0.76905084,0.0
haute_loire,0.7028729,0.0
somme,7.8490458,9.0
gers,2.3876743,5.0
cantal,0.794217,0.0
meurthe_et_moselle,0.89448607,0.0
hautes_pyrenees,1.602028,1.0
essonne,36.12485,12.0
