n,o,l
oise,2.3389225,15.0
meurthe_et_moselle,0.06964136,0.0
alpes_maritimes,0.06966283,1.0
marne,0.061306812,0.0
loire,0.063061334,1.0
ain,0.1121106,2.0
pyrenees_atlantiques,0.10811087,1.0
var,0.26681426,4.0
aude,0.08072832,1.0
ardennes,0.07856715,2.0
loir_et_cher,0.06974472,2.0
somme,2.9674373,5.0
hautes_pyrenees,0.31227118,0.0
haute_garonne,0.24052702,3.0
bouches_du_rhone,0.5091938,1.0
bas_rhin,4.2827525,21.0
cantal,0.055602193,0.0
landes,0.06975566,0.0
rhone,0.072705045,0.0
calvados,0.6000742,1.0
cote_d'or,0.04826586,1.0
eure_et_loir,0.4084622,0.0
meuse,0.07535523,0.0
indre_et_loire,0.17847934,2.0
aube,0.45957094,1.0
indre,0.45956507,1.0
val_de_marne,2.1448584,10.0
haute_marne,0.0696241,0.0
herault,1.2765591,7.0
gard,1.0842053,8.0
paris,4.869562,28.0
haute_vienne,0.06352316,0.0
ardeche,0.09237802,0.0
vaucluse,0.05410078,3.0
drome,0.057783604,0.0
pas_de_calais,4.214697,13.0
loiret,0.02378022,0.0
yvelines,0.9248389,3.0
jura,0.056385323,5.0
tarn_et_garonne,0.018417582,0.0
manche,0.06352168,0.0
territoire_de_belfort,0.07653688,0.0
eure,1.1775671,3.0
val_d'oise,0.83106446,6.0
pyrenees_orientales,0.073630184,0.0
hauts_de_seine,1.4274714,0.0
moselle,0.48908296,0.0
isere,5.2613444,0.0
essonne,0.057109594,7.0
nievre,0.27396148,0.0
vosges,0.07260464,2.0
lot,0.075660184,0.0
haute_saone,0.30093166,3.0
seine_maritime,1.0606105,2.0
dordogne,0.07604516,0.0
alpes_de_haute_provence,0.11703652,2.0
puy_de_dome,0.048554897,1.0
haut_rhin,1.2182393,0.0
charente_maritime,0.24620192,1.0
vienne,0.07289496,0.0
nord,1.871331,7.0
saone_et_loire,0.0727899,1.0
haute_loire,0.075534366,0.0
charente,0.07573828,0.0
loire_atlantique,0.075507395,0.0
aisne,0.62528276,0.0
tarn,0.070059925,6.0
gironde,0.069765806,0.0
cher,0.33561695,2.0
mayenne,0.042407572,3.0
doubs,0.31987745,2.0
seine_et_marne,1.5840335,2.0
correze,0.077023596,6.0
gers,0.6231979,0.0
orne,0.1812174,0.0
maine_et_loire,0.072663724,1.0
seine_saint_denis,1.2501884,5.0
yonne,0.050152197,0.0
lot_et_garonne,0.05133103,0.0
haute_savoie,1.2793605,2.0
savoie,0.07559792,0.0
