n,o,l
oise,36.57831,5.0
meurthe_et_moselle,2.3860736,0.0
alpes_maritimes,5.204964,0.0
marne,9.922537,0.0
loire,0.0,0.0
ain,5.380422,4.0
pyrenees_atlantiques,2.145767,18.0
var,12.067812,2.0
aude,4.255139,0.0
ardennes,0.44958547,5.0
loir_et_cher,0.0,0.0
somme,13.092648,2.0
hautes_pyrenees,3.06123,1.0
haute_garonne,3.7689378,0.0
bouches_du_rhone,12.312317,0.0
bas_rhin,75.768456,12.0
cantal,0.0,4.0
landes,0.0,0.0
rhone,11.5028715,1.0
calvados,2.6304607,0.0
cote_d'or,2.3062744,0.0
eure_et_loir,22.428308,0.0
meuse,0.5948229,0.0
indre_et_loire,1.0326422,0.0
aube,8.287423,0.0
indre,8.049424,1.0
val_de_marne,53.297287,8.0
haute_marne,0.0,0.0
herault,30.107458,8.0
gard,7.4286733,1.0
paris,90.5046,50.0
haute_vienne,0.0,0.0
ardeche,0.51834124,0.0
vaucluse,3.4935567,0.0
drome,2.4802306,0.0
pas_de_calais,13.386255,2.0
loiret,11.858316,0.0
yvelines,25.008718,3.0
jura,2.4662902,2.0
tarn_et_garonne,0.0,0.0
manche,1.1463085,0.0
territoire_de_belfort,2.62931,0.0
eure,19.327936,5.0
val_d'oise,31.610977,8.0
pyrenees_orientales,0.08240603,0.0
hauts_de_seine,75.21161,9.0
moselle,16.136847,0.0
isere,46.097973,3.0
essonne,0.36634573,0.0
nievre,1.7996382,0.0
vosges,16.5367,0.0
lot,0.0,0.0
haute_saone,3.3326132,2.0
seine_maritime,11.130503,2.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.24386191,0.0
puy_de_dome,5.615852,6.0
haut_rhin,32.290386,0.0
charente_maritime,2.062372,0.0
vienne,0.0,0.0
nord,10.571268,0.0
saone_et_loire,7.7121944,0.0
haute_loire,0.23228309,0.0
charente,0.14992478,0.0
loire_atlantique,0.0,0.0
aisne,0.1353808,1.0
tarn,17.490343,0.0
gironde,0.0,0.0
cher,10.123726,0.0
mayenne,5.2636895,0.0
doubs,0.0,1.0
seine_et_marne,5.340803,9.0
correze,46.23661,0.0
gers,0.0,0.0
orne,0.84578204,0.0
maine_et_loire,0.09453598,0.0
seine_saint_denis,71.05901,10.0
yonne,0.43122193,0.0
lot_et_garonne,0.0,0.0
haute_savoie,11.811316,1.0
savoie,0.0,0.0
