n,o,l
oise,59.413265,18.0
meurthe_et_moselle,6.331364,4.0
alpes_maritimes,15.325002,10.0
marne,16.343409,42.0
loire,0.74628484,1.0
ain,4.565066,33.0
pyrenees_atlantiques,4.9985156,15.0
var,17.498852,10.0
aude,8.432957,0.0
ardennes,1.8551116,3.0
loir_et_cher,0.8297854,0.0
somme,15.059973,12.0
hautes_pyrenees,4.5498204,7.0
haute_garonne,11.0010395,5.0
bouches_du_rhone,23.53006,27.0
bas_rhin,129.02664,59.0
cantal,0.8464797,1.0
landes,1.2139287,0.0
rhone,9.430229,9.0
calvados,5.638736,6.0
cote_d'or,3.9301162,1.0
eure_et_loir,22.465883,16.0
meuse,2.5051734,7.0
indre_et_loire,3.0201492,0.0
aube,15.070133,7.0
indre,14.027314,8.0
val_de_marne,78.38102,40.0
haute_marne,0.8117028,0.0
herault,49.113663,27.0
gard,12.650047,4.0
paris,159.98563,92.0
haute_vienne,0.977415,1.0
ardeche,0.7047417,5.0
vaucluse,7.550458,10.0
drome,2.0721037,2.0
pas_de_calais,12.303513,23.0
loiret,20.092962,1.0
yvelines,45.91369,15.0
jura,2.6252017,6.0
tarn_et_garonne,1.2235978,2.0
manche,2.3420794,6.0
territoire_de_belfort,4.313679,1.0
eure,9.152767,23.0
val_d'oise,68.55112,36.0
pyrenees_orientales,0.72002053,0.0
hauts_de_seine,127.25928,77.0
moselle,33.262894,50.0
isere,67.5848,92.0
essonne,1.9835219,1.0
nievre,5.0875616,4.0
vosges,23.843054,8.0
lot,0.84255165,1.0
haute_saone,6.065463,1.0
seine_maritime,14.735515,20.0
dordogne,0.6278936,0.0
alpes_de_haute_provence,1.5326623,5.0
puy_de_dome,8.353358,2.0
haut_rhin,64.7887,14.0
charente_maritime,3.8242066,6.0
vienne,0.915203,0.0
nord,9.620711,11.0
saone_et_loire,8.208995,7.0
haute_loire,0.42948917,5.0
charente,0.3670949,1.0
loire_atlantique,0.46435687,0.0
aisne,1.4882705,11.0
tarn,21.859888,1.0
gironde,0.43339792,5.0
cher,19.690239,6.0
mayenne,12.691814,0.0
doubs,0.5391594,5.0
seine_et_marne,6.2769504,66.0
correze,58.189896,0.0
gers,0.7881881,6.0
orne,3.7199554,1.0
maine_et_loire,0.0,1.0
seine_saint_denis,108.8367,68.0
yonne,0.49306223,0.0
lot_et_garonne,0.58764726,2.0
haute_savoie,24.51054,9.0
savoie,0.3849016,0.0
