n,o,l
tarragona,16.875479,0.0
almeria,7.5942373,3.0
guadalajara,40.9341,7.0
lleida,33.72565,0.0
araba/alava,27.314259,0.0
bizkaia,129.76985,0.0
granada,36.24445,12.0
burgos,49.521214,29.0
alicante,43.53603,135.0
valladolid,74.496925,0.0
cuenca,65.7233,126.0
cordoba,11.547205,1.0
jaen,20.523674,15.0
malaga,40.76904,16.0
valencia,109.5776,135.0
toledo,136.22485,103.0
avila,24.897139,30.0
barcelona,830.1154,55.0
zamora,21.044651,19.0
ciudad_real,120.18009,51.0
palencia,13.145985,4.0
castellon,32.235157,35.0
leon,93.72923,35.0
girona,0.16984671,0.0
caceres,56.700283,3.0
gipuzkoa,31.594074,0.0
cadiz,17.170437,5.0
badajoz,21.953136,17.0
albacete,34.008297,97.0
sevilla,31.749294,40.0
salamanca,58.73437,86.0
soria,31.979984,32.0
huelva,9.716223,0.0
segovia,54.421986,26.0
