n,o,l
E08000016,31.79026,21.0
E09000001,5.4156075,0.0
E06000051,18.061941,9.0
E06000039,13.198195,18.0
E09000005,67.753265,28.0
E09000020,25.872158,19.0
E08000001,29.888193,24.0
E06000004,19.040628,19.0
E08000012,53.9386,67.0
E09000010,33.892433,32.0
E09000002,25.402025,22.0
E08000022,28.148483,26.0
E08000031,29.205084,15.0
E10000013,39.740868,54.0
E08000032,30.044214,33.0
E08000035,36.915554,64.0
E08000003,39.542633,59.0
E06000035,29.941406,37.0
E06000042,22.001032,20.0
E06000008,15.185912,14.0
E06000059,17.97152,9.0
E06000015,34.645775,14.0
E06000011,18.987947,20.0
E08000024,54.237347,49.0
E06000003,14.946762,12.0
E06000024,10.916951,4.0
E06000049,28.783731,28.0
E08000037,41.749306,44.0
E10000015,97.67122,78.0
E06000016,34.227657,22.0
E10000016,100.653824,120.0
E08000017,25.392874,8.0
E06000018,21.019333,22.0
E08000002,18.588486,28.0
E06000050,30.543358,30.0
E06000045,23.720366,15.0
E10000027,17.320862,10.0
E09000017,33.157,27.0
E06000001,8.104994,11.0
E10000031,43.499306,37.0
E10000006,72.93039,72.0
E10000030,93.8167,117.0
E08000019,103.602806,49.0
E06000055,17.774939,16.0
E10000020,34.128956,51.0
E10000003,27.75615,26.0
E06000044,8.327663,8.0
E09000004,28.40965,40.0
E10000019,35.103516,29.0
E06000020,11.7754755,12.0
E09000029,34.029716,29.0
E06000012,7.7453866,3.0
E09000015,39.619057,29.0
E06000030,13.955941,17.0
E10000018,43.686516,20.0
E10000012,103.764565,90.0
E09000008,66.73022,44.0
E06000054,16.742691,10.0
E08000015,35.432953,47.0
E08000008,22.380163,10.0
E06000006,17.238073,12.0
E06000052,24.89999,14.0
E09000023,46.948627,29.0
E08000009,31.177004,19.0
E10000025,57.077103,72.0
E06000007,26.05283,31.0
E08000036,22.72804,23.0
E09000021,18.759468,14.0
E09000009,21.745844,18.0
E08000004,44.991943,44.0
E08000005,25.829073,42.0
E08000027,22.145807,27.0
E09000016,32.92358,19.0
E08000014,32.494137,33.0
E10000024,34.237976,38.0
E06000022,47.82895,36.0
E08000023,8.215972,7.0
E09000018,18.909636,19.0
E06000037,34.289406,22.0
E08000007,15.466948,11.0
E08000010,36.061638,28.0
E06000040,27.95753,33.0
E10000011,13.75116,10.0
E06000036,27.61057,28.0
E10000014,13.479619,11.0
E06000046,96.477745,115.0
E10000034,3.24049,2.0
E08000021,48.411446,43.0
E08000034,40.294186,40.0
E06000027,27.641363,26.0
E06000032,8.084362,6.0
E06000026,13.652268,8.0
E10000028,27.63046,30.0
E10000032,57.737892,56.0
E06000033,36.40503,18.0
E06000013,21.161074,55.0
E09000022,11.569749,5.0
E08000026,55.740227,39.0
E09000027,33.897438,22.0
E08000013,21.934347,14.0
E06000041,31.014175,31.0
E06000047,18.34841,10.0
E06000017,46.4983,63.0
E10000021,4.4886155,0.0
E08000025,65.158165,24.0
E10000008,140.86263,84.0
E08000018,25.018274,25.0
E06000005,34.848705,21.0
E10000017,11.043431,11.0
E06000009,108.32736,106.0
E08000030,17.558493,10.0
E06000057,43.65455,33.0
E06000038,33.661057,30.0
E10000007,18.160383,13.0
E10000023,55.088852,36.0
E06000031,31.845274,32.0
E08000033,9.5803385,9.0
E06000043,14.742524,7.0
E09000003,18.41542,16.0
E06000014,60.777996,44.0
E10000029,15.028359,13.0
E10000002,32.51928,27.0
E09000006,32.906002,37.0
E08000011,26.356195,15.0
E06000021,20.45321,11.0
E09000026,34.16288,47.0
E06000056,23.662365,19.0
E06000002,25.553898,25.0
E06000034,52.28428,36.0
