n,o,l
oise,41.4837,11.0
meurthe_et_moselle,2.6230245,11.0
alpes_maritimes,2.645245,5.0
marne,10.266987,8.0
loire,0.029252583,0.0
ain,5.537975,7.0
pyrenees_atlantiques,0.46920124,5.0
var,15.216574,12.0
aude,4.139916,1.0
ardennes,0.46078622,2.0
loir_et_cher,0.1803343,0.0
somme,13.827303,9.0
hautes_pyrenees,3.5529892,9.0
haute_garonne,2.963336,4.0
bouches_du_rhone,12.000623,27.0
bas_rhin,84.21867,56.0
cantal,0.15056895,3.0
landes,0.19485082,0.0
rhone,12.2639,5.0
calvados,2.579579,0.0
cote_d'or,2.191387,1.0
eure_et_loir,22.613857,9.0
meuse,1.3171136,1.0
indre_et_loire,0.8844,1.0
aube,10.582176,8.0
indre,8.697901,18.0
val_de_marne,59.443684,58.0
haute_marne,0.22469516,0.0
herault,24.219213,33.0
gard,6.187288,5.0
paris,94.82766,79.0
haute_vienne,0.065245084,2.0
ardeche,0.20560402,10.0
vaucluse,2.3178034,4.0
drome,1.3574016,3.0
pas_de_calais,12.586998,16.0
loiret,11.2354,3.0
yvelines,25.706041,49.0
jura,1.9848444,4.0
tarn_et_garonne,3.3512733,0.0
manche,1.1504784,3.0
territoire_de_belfort,2.4218886,1.0
eure,19.327707,28.0
val_d'oise,31.109352,30.0
pyrenees_orientales,0.039954945,2.0
hauts_de_seine,74.240776,43.0
moselle,31.752441,25.0
isere,55.333355,2.0
essonne,0.38727635,58.0
nievre,2.4255903,4.0
vosges,14.517521,3.0
lot,0.23912483,0.0
haute_saone,3.956131,10.0
seine_maritime,11.573815,3.0
dordogne,0.18985602,0.0
alpes_de_haute_provence,0.20394751,3.0
puy_de_dome,5.7441697,0.0
haut_rhin,31.06459,16.0
charente_maritime,1.7492621,5.0
vienne,0.18713671,1.0
nord,14.55582,13.0
saone_et_loire,8.772402,7.0
haute_loire,0.04148511,1.0
charente,0.46144906,0.0
loire_atlantique,0.22726527,0.0
aisne,0.21469122,0.0
tarn,16.220911,8.0
gironde,0.24628022,0.0
cher,9.742897,2.0
mayenne,8.5691395,4.0
doubs,0.10819655,1.0
seine_et_marne,4.7066054,13.0
correze,48.252613,95.0
gers,0.1721431,0.0
orne,0.87916327,3.0
maine_et_loire,0.26341814,2.0
seine_saint_denis,69.981255,82.0
yonne,0.08863336,4.0
lot_et_garonne,0.102754,0.0
haute_savoie,9.534653,4.0
savoie,0.112405874,0.0
