n,o,l
tarragona,1.3421342,0.0
almeria,3.5906157,0.0
guadalajara,20.10606,40.0
lleida,3.1853452,0.0
araba/alava,5.250225,0.0
bizkaia,8.260256,0.0
granada,13.127392,0.0
burgos,38.452656,76.0
alicante,40.291836,100.0
valladolid,15.394256,26.0
cuenca,44.06949,188.0
cordoba,4.530975,0.0
jaen,10.331136,0.0
malaga,19.662275,0.0
valencia,47.026676,94.0
toledo,37.084072,51.0
avila,14.31071,16.0
barcelona,70.78486,0.0
zamora,6.824114,24.0
ciudad_real,29.881989,75.0
palencia,6.121705,6.0
castellon,26.01728,47.0
leon,17.183422,58.0
girona,9.468151,0.0
caceres,3.5966187,15.0
gipuzkoa,1.2212496,0.0
cadiz,4.716344,0.0
badajoz,4.2135963,8.0
albacete,33.51975,47.0
sevilla,10.498843,0.0
salamanca,21.262869,69.0
soria,20.139982,69.0
huelva,2.9022624,0.0
segovia,17.523455,37.0
