n,o,l
oise,7.033015,0.0
loire_atlantique,0.0,0.0
calvados,0.496548,0.0
hauts_de_seine,8.744288,0.0
tarn_et_garonne,0.6284523,0.0
val_de_marne,13.1648655,1.0
alpes_de_haute_provence,0.6219057,0.0
vosges,0.3055488,0.0
haute_saone,0.68434304,0.0
vaucluse,0.57422495,0.0
charente_maritime,0.83933717,0.0
ardeche,0.52618736,0.0
savoie,0.52043927,0.0
loir_et_cher,0.32486552,0.0
haute_marne,0.5544471,0.0
alpes_maritimes,0.55792254,0.0
drome,0.60913765,0.0
meuse,0.59411424,0.0
aude,0.622048,0.0
herault,7.426745,0.0
manche,0.0,0.0
yvelines,12.694825,0.0
seine_et_marne,16.369862,0.0
ain,3.2346568,0.0
indre_et_loire,0.5060632,0.0
correze,0.5250545,0.0
bouches_du_rhone,14.8457155,0.0
loiret,0.7328084,0.0
moselle,3.1411102,0.0
nord,5.211922,0.0
vienne,0.6485676,0.0
eure_et_loir,1.3228264,0.0
puy_de_dome,1.0670183,0.0
rhone,2.2053459,0.0
ardennes,0.6515594,0.0
charente,0.0,0.0
aisne,2.3210213,0.0
var,0.77384,0.0
lot_et_garonne,0.0,0.0
loire,0.7807519,0.0
pyrenees_orientales,0.59871286,0.0
nievre,0.5812504,0.0
aube,1.1909934,0.0
maine_et_loire,0.47375786,0.0
haute_savoie,3.7768342,0.0
saone_et_loire,1.8785058,0.0
doubs,0.5005061,0.0
pyrenees_atlantiques,0.7329794,0.0
pas_de_calais,4.565957,0.0
indre,5.7935476,0.0
cote_d'or,1.1151667,0.0
seine_maritime,1.91619,0.0
marne,0.6782286,0.0
yonne,0.52695936,0.0
haute_vienne,0.6034501,0.0
seine_saint_denis,13.823957,0.0
bas_rhin,1.057545,0.0
lot,0.0,0.0
landes,1.8137826,0.0
haut_rhin,2.3618877,0.0
orne,0.38800597,0.0
isere,0.5840102,0.0
territoire_de_belfort,0.68149084,0.0
haute_garonne,2.3391347,0.0
dordogne,0.3249023,0.0
paris,17.642702,0.0
gard,2.7995892,0.0
mayenne,0.57577795,0.0
val_d'oise,5.8383365,0.0
gironde,0.4615748,0.0
cher,0.958358,0.0
eure,3.5420601,0.0
jura,0.76170105,0.0
tarn,0.6722418,0.0
haute_loire,0.7437234,0.0
somme,3.14289,0.0
gers,0.5449224,0.0
cantal,0.56814563,1.0
meurthe_et_moselle,0.7393635,0.0
hautes_pyrenees,0.6162253,0.0
essonne,21.032856,0.0
