n,o,l
oise,13.674982,2.0
meurthe_et_moselle,1.8218981,0.0
alpes_maritimes,3.217464,0.0
marne,1.2529185,0.0
loire,0.0,0.0
ain,0.7007494,0.0
pyrenees_atlantiques,0.0,0.0
var,4.8850913,1.0
aude,0.6812828,0.0
ardennes,1.4099888,1.0
loir_et_cher,0.0,0.0
somme,3.96803,3.0
hautes_pyrenees,0.8986021,1.0
haute_garonne,0.28390157,0.0
bouches_du_rhone,2.7035031,0.0
bas_rhin,26.202507,1.0
cantal,0.0,1.0
landes,0.0,0.0
rhone,0.6577265,13.0
calvados,0.19598614,0.0
cote_d'or,0.0,0.0
eure_et_loir,3.0445533,0.0
meuse,0.0,0.0
indre_et_loire,0.0,1.0
aube,5.2149963,0.0
indre,7.7867403,0.0
val_de_marne,23.244137,5.0
haute_marne,0.0,0.0
herault,2.5393434,1.0
gard,1.099731,0.0
paris,38.124283,16.0
haute_vienne,0.15796462,0.0
ardeche,0.31176543,0.0
vaucluse,0.52988803,0.0
drome,0.4770354,0.0
pas_de_calais,2.9157562,0.0
loiret,1.1417176,0.0
yvelines,4.9590406,0.0
jura,2.0265546,0.0
tarn_et_garonne,7.341091,0.0
manche,0.0,0.0
territoire_de_belfort,0.0,0.0
eure,1.5257714,0.0
val_d'oise,9.32765,3.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,28.049326,2.0
moselle,43.185123,0.0
isere,19.251272,5.0
essonne,0.0,0.0
nievre,6.5918207,1.0
vosges,0.95239747,0.0
lot,0.0,0.0
haute_saone,1.6487812,1.0
seine_maritime,0.0,0.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,1.9959664,1.0
haut_rhin,20.819101,0.0
charente_maritime,0.0,0.0
vienne,0.0,0.0
nord,4.793928,0.0
saone_et_loire,0.8448524,1.0
haute_loire,0.19127642,0.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,0.68261194,0.0
tarn,0.0,0.0
gironde,0.065122426,0.0
cher,3.499648,0.0
mayenne,0.0,0.0
doubs,0.0,0.0
seine_et_marne,19.313747,4.0
correze,0.0,0.0
gers,0.7426604,0.0
orne,0.0,0.0
maine_et_loire,0.0,0.0
seine_saint_denis,25.346636,7.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,0.0,0.0
savoie,0.0,0.0
