n,o,l
oise,21.728794,11.0
meurthe_et_moselle,5.6142254,0.0
alpes_maritimes,4.0647974,0.0
marne,10.864294,0.0
loire,0.2309907,1.0
ain,2.7261078,0.0
pyrenees_atlantiques,5.0594907,0.0
var,9.2158785,0.0
aude,6.2847743,0.0
ardennes,2.263587,0.0
loir_et_cher,1.3491691,0.0
somme,11.00601,0.0
hautes_pyrenees,1.4119787,0.0
haute_garonne,8.464231,2.0
bouches_du_rhone,11.508003,0.0
bas_rhin,102.88689,3.0
cantal,0.004229847,2.0
landes,0.0,0.0
rhone,4.639218,0.0
calvados,5.759186,0.0
cote_d'or,2.2286851,0.0
eure_et_loir,10.529272,0.0
meuse,0.3960434,0.0
indre_et_loire,5.124306,0.0
aube,4.080771,0.0
indre,9.035942,0.0
val_de_marne,39.870365,13.0
haute_marne,1.1268326,0.0
herault,49.22926,3.0
gard,4.150723,0.0
paris,149.76558,49.0
haute_vienne,1.6486824,0.0
ardeche,1.1698583,0.0
vaucluse,7.1298547,2.0
drome,4.306889,0.0
pas_de_calais,3.2103097,0.0
loiret,11.288035,0.0
yvelines,33.734436,4.0
jura,0.6974913,0.0
tarn_et_garonne,1.86824,0.0
manche,2.7899706,0.0
territoire_de_belfort,0.5634784,0.0
eure,6.335183,0.0
val_d'oise,78.48624,19.0
pyrenees_orientales,0.31728002,0.0
hauts_de_seine,86.938385,24.0
moselle,13.009865,0.0
isere,66.62179,45.0
essonne,4.561907,0.0
nievre,2.1996505,0.0
vosges,11.45735,0.0
lot,0.0,0.0
haute_saone,3.073179,0.0
seine_maritime,12.459872,0.0
dordogne,0.9355897,0.0
alpes_de_haute_provence,0.79650044,0.0
puy_de_dome,4.7890344,1.0
haut_rhin,23.273989,12.0
charente_maritime,1.4178853,0.0
vienne,0.0,0.0
nord,6.4787154,0.0
saone_et_loire,3.3706887,0.0
haute_loire,0.22689588,0.0
charente,0.0,0.0
loire_atlantique,1.2355425,0.0
aisne,2.7895148,0.0
tarn,1.5626155,0.0
gironde,14.742557,0.0
cher,11.735087,5.0
mayenne,0.0,0.0
doubs,0.33368796,0.0
seine_et_marne,29.998955,8.0
correze,0.0,0.0
gers,2.0878062,0.0
orne,2.6772478,0.0
maine_et_loire,0.0,0.0
seine_saint_denis,87.07066,23.0
yonne,0.0,0.0
lot_et_garonne,0.27572018,0.0
haute_savoie,16.472294,0.0
savoie,0.3620613,0.0
