n,o,l
tarragona,31.29186,0.0
almeria,12.398488,3.0
guadalajara,31.685944,7.0
lleida,30.33148,0.0
araba/alava,45.592453,0.0
bizkaia,169.25517,0.0
granada,47.922573,12.0
burgos,28.609123,29.0
alicante,29.52376,135.0
valladolid,69.75702,0.0
cuenca,26.002417,126.0
cordoba,19.03289,1.0
jaen,18.760784,15.0
malaga,67.16322,16.0
valencia,76.96992,135.0
toledo,65.129684,103.0
avila,37.608364,30.0
barcelona,681.1125,55.0
zamora,10.986988,19.0
ciudad_real,98.026505,51.0
palencia,21.414352,4.0
castellon,22.369413,35.0
leon,73.14265,35.0
girona,140.59654,0.0
caceres,32.291904,3.0
gipuzkoa,36.816536,0.0
cadiz,17.322079,5.0
badajoz,7.991352,17.0
albacete,24.128,97.0
sevilla,28.632372,40.0
salamanca,67.0106,86.0
soria,50.83102,32.0
huelva,5.0459003,0.0
segovia,63.204147,26.0
