n,o,l
tarragona,7.113097,0.0
almeria,6.847734,0.0
guadalajara,27.018467,9.0
lleida,14.05426,0.0
araba/alava,33.052742,0.0
bizkaia,59.40313,0.0
granada,45.680645,0.0
burgos,55.673893,3.0
alicante,54.331963,28.0
valladolid,47.835213,9.0
cuenca,54.412235,59.0
cordoba,9.671024,0.0
jaen,11.548269,0.0
malaga,49.64226,0.0
valencia,71.85891,10.0
toledo,56.545578,46.0
avila,41.497528,16.0
barcelona,325.9386,0.0
zamora,9.645527,7.0
ciudad_real,87.57577,79.0
palencia,30.371914,6.0
castellon,27.225973,3.0
leon,43.960175,27.0
girona,60.708523,0.0
caceres,7.1649885,1.0
gipuzkoa,12.267643,0.0
cadiz,9.369387,0.0
badajoz,2.914657,1.0
albacete,52.712425,14.0
sevilla,19.370537,0.0
salamanca,59.14111,96.0
soria,28.449366,0.0
huelva,4.7170906,0.0
segovia,29.456854,49.0
