n,o,l
tarragona,57.045494,0.0
almeria,12.363794,12.0
guadalajara,0.13699299,31.0
lleida,29.395828,62.0
araba/alava,55.481155,43.0
bizkaia,164.65262,203.0
granada,43.229816,15.0
burgos,21.625149,63.0
alicante,68.08468,55.0
valladolid,48.843517,164.0
cuenca,0.13696666,39.0
cordoba,45.674793,36.0
jaen,26.594772,12.0
malaga,42.347088,42.0
valencia,102.80134,97.0
toledo,0.13699807,95.0
avila,36.355698,21.0
barcelona,731.9021,1041.0
zamora,14.227393,23.0
ciudad_real,0.1370016,154.0
palencia,17.584671,3.0
castellon,32.836163,59.0
leon,47.300713,70.0
girona,94.72381,0.0
caceres,38.100216,90.0
gipuzkoa,31.461363,69.0
cadiz,24.589348,28.0
badajoz,14.331913,29.0
albacete,0.1375715,32.0
sevilla,51.724773,64.0
salamanca,61.009216,22.0
soria,27.228006,42.0
huelva,9.207531,3.0
segovia,71.93833,109.0
