n,o,l
tarragona,9.631613,13.0
almeria,10.256307,24.0
guadalajara,26.728401,41.0
lleida,16.905558,27.0
araba/alava,29.45725,0.0
bizkaia,57.897884,0.0
granada,45.403763,57.0
burgos,78.7758,153.0
alicante,60.68099,80.0
valladolid,52.54745,70.0
cuenca,55.46852,45.0
cordoba,14.606716,27.0
jaen,16.792953,14.0
malaga,62.657093,76.0
valencia,73.32527,95.0
toledo,52.49232,65.0
avila,41.99149,21.0
barcelona,406.0053,349.0
zamora,15.0313835,16.0
ciudad_real,87.85428,55.0
palencia,26.94846,19.0
castellon,23.409302,67.0
leon,49.268055,59.0
girona,87.03147,40.0
caceres,12.751735,22.0
gipuzkoa,15.570688,0.0
cadiz,12.268226,28.0
badajoz,4.055611,4.0
albacete,58.954674,70.0
sevilla,23.858059,20.0
salamanca,67.86413,49.0
soria,27.605713,28.0
huelva,6.7990646,12.0
segovia,39.34492,46.0
