n,o,l
oise,53.369415,11.0
meurthe_et_moselle,5.4220304,11.0
alpes_maritimes,12.010148,5.0
marne,14.925801,8.0
loire,0.27710584,0.0
ain,4.5537095,7.0
pyrenees_atlantiques,4.4690027,5.0
var,15.264076,12.0
aude,5.9581137,1.0
ardennes,1.737867,2.0
loir_et_cher,0.4172701,0.0
somme,14.569136,9.0
hautes_pyrenees,3.517766,9.0
haute_garonne,8.444668,4.0
bouches_du_rhone,20.590834,27.0
bas_rhin,102.979614,56.0
cantal,0.24972245,3.0
landes,0.564057,0.0
rhone,4.577691,5.0
calvados,7.769902,0.0
cote_d'or,3.5814495,1.0
eure_et_loir,19.547794,9.0
meuse,2.1458545,1.0
indre_et_loire,1.9907976,1.0
aube,11.366368,8.0
indre,10.756058,18.0
val_de_marne,69.56745,58.0
haute_marne,0.46432823,0.0
herault,43.176785,33.0
gard,11.120705,5.0
paris,143.08348,79.0
haute_vienne,0.41936725,2.0
ardeche,1.1010056,10.0
vaucluse,6.542195,4.0
drome,2.8869743,3.0
pas_de_calais,11.802188,16.0
loiret,16.908573,3.0
yvelines,37.925137,49.0
jura,1.3842298,4.0
tarn_et_garonne,0.49448508,0.0
manche,2.4775395,3.0
territoire_de_belfort,3.0219135,1.0
eure,11.620348,28.0
val_d'oise,59.231182,30.0
pyrenees_orientales,0.37183812,2.0
hauts_de_seine,106.25103,43.0
moselle,28.524529,25.0
isere,67.732086,2.0
essonne,1.1187485,58.0
nievre,3.6903157,4.0
vosges,20.121964,3.0
lot,0.2977629,0.0
haute_saone,13.469776,10.0
seine_maritime,5.781702,3.0
dordogne,0.45730078,0.0
alpes_de_haute_provence,0.75460505,3.0
puy_de_dome,7.478689,0.0
haut_rhin,53.441494,16.0
charente_maritime,2.5086908,5.0
vienne,0.2684648,1.0
nord,12.46983,13.0
saone_et_loire,6.356941,7.0
haute_loire,0.12466984,1.0
charente,0.32766727,0.0
loire_atlantique,1.1445246,0.0
aisne,17.88446,0.0
tarn,0.42875707,8.0
gironde,16.298874,0.0
cher,9.780788,2.0
mayenne,0.17220584,4.0
doubs,3.7001839,1.0
seine_et_marne,55.31473,13.0
correze,0.35329407,95.0
gers,1.9566045,0.0
orne,0.7368988,3.0
maine_et_loire,0.22718203,2.0
seine_saint_denis,101.68799,82.0
yonne,0.3162544,4.0
lot_et_garonne,0.5285309,0.0
haute_savoie,18.493816,4.0
savoie,0.595778,0.0
