n,o,l
E08000016,8.378131,14.0
E09000001,0.0,0.0
E06000051,8.743014,13.0
E06000039,1.4812227,4.0
E09000005,5.011229,9.0
E09000020,1.0400918,0.0
E08000001,9.324154,15.0
E06000004,3.9195943,6.0
E08000012,13.564019,23.0
E09000010,7.3502936,6.0
E09000002,0.7628415,2.0
E08000022,1.7504561,7.0
E08000031,12.72578,36.0
E10000013,14.030234,17.0
E08000032,17.285814,50.0
E08000035,29.639034,35.0
E08000003,13.541924,17.0
E06000035,6.1050553,9.0
E06000042,1.4997478,15.0
E06000008,2.757643,10.0
E06000059,2.027186,5.0
E06000015,6.086921,9.0
E06000011,12.8431,34.0
E08000024,12.449324,26.0
E06000003,2.9941788,7.0
E06000024,0.9122339,8.0
E06000049,14.622067,19.0
E08000037,12.840877,36.0
E10000015,23.81885,62.0
E06000016,7.70254,13.0
E10000016,67.42664,88.0
E08000017,10.698606,29.0
E06000018,4.8311257,6.0
E08000002,6.923225,7.0
E06000050,12.424105,14.0
E06000045,4.8586082,10.0
E10000027,5.984875,21.0
E09000017,3.2242863,5.0
E06000001,4.414927,10.0
E10000031,15.142865,23.0
E10000006,21.22894,76.0
E10000030,30.870775,28.0
E08000019,26.982773,39.0
E06000055,7.331273,14.0
E10000020,28.759396,46.0
E10000003,11.938494,23.0
E06000044,0.7014781,0.0
E09000004,2.33283,5.0
E10000019,10.268889,14.0
E06000020,3.1755075,9.0
E09000029,3.0659711,10.0
E06000012,0.3966901,0.0
E09000015,5.7426057,28.0
E06000030,3.2153277,5.0
E10000018,10.440869,21.0
E10000012,47.145473,48.0
E09000008,8.5704975,9.0
E06000054,4.079236,16.0
E08000015,10.666486,14.0
E08000008,3.2117813,10.0
E06000006,0.5371652,7.0
E06000052,3.4849062,13.0
E09000023,3.140092,4.0
E08000009,5.7763333,11.0
E10000025,21.21845,12.0
E06000007,8.190997,11.0
E08000036,4.0881,6.0
E09000021,0.8776233,6.0
E09000009,1.2878437,18.0
E08000004,5.018506,20.0
E08000005,7.7277102,7.0
E08000027,5.9682927,25.0
E09000016,7.5018,2.0
E08000014,2.1050086,15.0
E10000024,5.3684955,34.0
E06000022,11.330986,1.0
E08000023,0.35273492,13.0
E09000018,9.708241,8.0
E06000037,1.8667059,11.0
E08000007,2.65558,21.0
E08000010,9.429121,13.0
E06000040,14.431582,4.0
E10000011,1.1155214,13.0
E06000036,5.3666663,3.0
E10000014,0.6217668,39.0
E06000046,37.74366,8.0
E10000034,0.70204335,17.0
E08000021,11.836608,12.0
E08000034,7.4225683,11.0
E06000027,5.017302,0.0
E06000032,2.2180347,1.0
E06000026,4.276807,4.0
E10000028,2.2883253,32.0
E10000032,30.327993,25.0
E06000033,14.161625,4.0
E06000013,0.6641717,7.0
E09000022,9.636548,7.0
E08000026,4.813687,12.0
E09000027,7.734078,10.0
E08000013,0.028916534,5.0
E06000041,9.1646595,7.0
E06000047,3.1964045,64.0
E06000017,25.672405,0.0
E10000021,0.0,15.0
E08000025,4.5556436,44.0
E10000008,33.12581,23.0
E08000018,7.630065,20.0
E06000005,9.846416,11.0
E10000017,2.4834354,43.0
E06000009,45.41199,12.0
E08000030,9.721804,10.0
E06000057,16.435009,18.0
E06000038,7.2818146,13.0
E10000007,5.1512194,22.0
E10000023,28.930147,36.0
E06000031,18.877636,7.0
E08000033,4.25672,1.0
E06000043,0.9557727,5.0
E09000003,0.61728996,12.0
E06000014,4.3589425,19.0
E10000029,3.670533,19.0
E10000002,23.460417,5.0
E09000006,7.724821,15.0
E08000011,6.025844,30.0
E06000021,9.282432,12.0
E09000026,1.9738303,4.0
E06000056,5.7150154,7.0
E06000002,5.70459,3.0
E06000034,7.075273,5.0
