n,o,l
E08000016,20.873688,21.0
E09000001,0.95442355,0.0
E06000051,10.017022,11.0
E06000039,9.154939,4.0
E09000005,26.809744,6.0
E09000020,8.235653,4.0
E08000001,30.6574,10.0
E06000004,8.584081,3.0
E08000012,45.07961,23.0
E09000010,20.3193,18.0
E09000002,11.240016,3.0
E08000022,11.656287,2.0
E08000031,18.638882,18.0
E10000013,42.824352,13.0
E08000032,18.974483,28.0
E08000035,36.823895,25.0
E08000003,43.413757,14.0
E06000035,15.384553,5.0
E06000042,10.915202,4.0
E06000008,9.449977,6.0
E06000059,6.4518266,6.0
E06000015,6.73316,8.0
E06000011,12.590353,22.0
E08000024,38.194202,16.0
E06000003,7.2094836,5.0
E06000024,2.7869842,3.0
E06000049,27.38969,27.0
E08000037,27.269573,7.0
E10000015,63.94817,25.0
E06000016,16.035618,13.0
E10000016,105.356606,77.0
E08000017,8.409322,6.0
E06000018,10.807378,1.0
E08000002,19.423656,8.0
E06000050,19.393131,16.0
E06000045,9.21848,4.0
E10000027,11.351417,9.0
E09000017,17.430836,30.0
E06000001,3.0142035,3.0
E10000031,28.370024,2.0
E10000006,49.8129,29.0
E10000030,77.779945,28.0
E08000019,52.560146,54.0
E06000055,13.021675,5.0
E10000020,48.222607,31.0
E10000003,17.342144,11.0
E06000044,5.7620687,2.0
E09000004,11.654411,9.0
E10000019,20.222939,13.0
E06000020,1.7614474,8.0
E09000029,25.13396,2.0
E06000012,1.4963102,2.0
E09000015,20.626057,10.0
E06000030,12.32471,4.0
E10000018,17.885122,18.0
E10000012,68.00518,76.0
E09000008,30.22005,8.0
E06000054,10.138716,3.0
E08000015,34.117947,12.0
E08000008,13.042858,5.0
E06000006,7.9639025,1.0
E06000052,13.923008,6.0
E09000023,18.997189,5.0
E08000009,14.932908,8.0
E10000025,51.383385,24.0
E06000007,19.07368,10.0
E08000036,12.655669,6.0
E09000021,5.043283,2.0
E09000009,9.736354,4.0
E08000004,30.686266,8.0
E08000005,28.395344,8.0
E08000027,18.98763,4.0
E09000016,15.041471,21.0
E08000014,19.916338,5.0
E10000024,25.52941,12.0
E06000022,27.574123,6.0
E08000023,6.0792975,0.0
E09000018,12.277977,12.0
E06000037,12.452128,7.0
E08000007,5.535724,7.0
E08000010,27.690035,15.0
E06000040,25.968079,12.0
E10000011,2.5332975,4.0
E06000036,14.776833,9.0
E10000014,6.0554323,1.0
E06000046,75.63442,40.0
E10000034,1.2228153,1.0
E08000021,30.177086,13.0
E08000034,24.34328,11.0
E06000027,13.495874,7.0
E06000032,3.1489642,17.0
E06000026,4.9272327,3.0
E10000028,17.399693,19.0
E10000032,44.444263,27.0
E06000033,30.962097,18.0
E06000013,4.944787,4.0
E09000022,6.912756,5.0
E08000026,23.302696,4.0
E09000027,15.140974,15.0
E08000013,4.7114844,2.0
E06000041,11.658742,10.0
E06000047,8.42061,8.0
E06000017,48.03431,33.0
E10000021,1.1174853,0.0
E08000025,23.326923,1.0
E10000008,54.100872,37.0
E08000018,19.374283,7.0
E06000005,20.6487,13.0
E10000017,7.321181,5.0
E06000009,84.86358,40.0
E08000030,10.944194,11.0
E06000057,18.31325,22.0
E06000038,30.012571,13.0
E10000007,14.908231,9.0
E10000023,27.503864,51.0
E06000031,23.450958,18.0
E08000033,1.9618248,5.0
E06000043,4.2052736,4.0
E09000003,7.2700214,4.0
E06000014,24.897367,7.0
E10000029,5.578885,8.0
E10000002,23.80862,33.0
E09000006,20.11031,19.0
E08000011,13.744479,8.0
E06000021,12.228246,12.0
E09000026,20.138952,5.0
E06000056,11.952014,15.0
E06000002,13.363875,13.0
E06000034,25.913479,6.0
