n,o,l
oise,39.93192,32.0
meurthe_et_moselle,3.5517812,7.0
alpes_maritimes,9.949562,1.0
marne,9.570314,8.0
loire,0.0,1.0
ain,5.371198,19.0
pyrenees_atlantiques,0.43692356,0.0
var,13.944492,17.0
aude,3.8689249,4.0
ardennes,1.5983044,5.0
loir_et_cher,0.0,0.0
somme,13.686829,18.0
hautes_pyrenees,3.1364126,40.0
haute_garonne,4.4837995,2.0
bouches_du_rhone,11.61647,37.0
bas_rhin,97.110146,127.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,9.623346,11.0
calvados,1.7609621,4.0
cote_d'or,0.56142366,5.0
eure_et_loir,26.50998,9.0
meuse,0.1373321,3.0
indre_et_loire,0.62914824,1.0
aube,12.366941,20.0
indre,9.780971,15.0
val_de_marne,61.035896,56.0
haute_marne,0.0,3.0
herault,22.004261,16.0
gard,3.6917002,10.0
paris,108.263374,79.0
haute_vienne,0.0,2.0
ardeche,0.4163863,7.0
vaucluse,1.4790052,5.0
drome,1.1285702,7.0
pas_de_calais,16.743736,28.0
loiret,12.131596,0.0
yvelines,25.02762,41.0
jura,1.0593145,1.0
tarn_et_garonne,4.4883866,3.0
manche,1.3945897,16.0
territoire_de_belfort,1.9620801,2.0
eure,22.672539,36.0
val_d'oise,30.562185,41.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,75.20145,93.0
moselle,35.00121,52.0
isere,63.87145,61.0
essonne,0.0,3.0
nievre,8.908557,12.0
vosges,13.145843,12.0
lot,0.0,0.0
haute_saone,3.2343023,23.0
seine_maritime,11.919788,9.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,4.0
puy_de_dome,5.167622,10.0
haut_rhin,28.568716,67.0
charente_maritime,1.0549095,42.0
vienne,0.0,1.0
nord,15.806576,20.0
saone_et_loire,10.499445,13.0
haute_loire,0.0,1.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,17.118149,14.0
tarn,0.0,4.0
gironde,7.6875844,14.0
cher,9.724546,17.0
mayenne,0.0,0.0
doubs,5.434115,12.0
seine_et_marne,58.407513,72.0
correze,0.0,0.0
gers,0.99435806,6.0
orne,0.0,5.0
maine_et_loire,0.0,0.0
seine_saint_denis,71.18909,79.0
yonne,0.0,2.0
lot_et_garonne,0.0,3.0
haute_savoie,9.162336,30.0
savoie,0.0,0.0
