n,o,l
oise,9.535782,15.0
meurthe_et_moselle,0.99208915,0.0
alpes_maritimes,0.47470808,1.0
marne,0.60904336,0.0
loire,1.9619921,1.0
ain,4.9315147,2.0
pyrenees_atlantiques,6.0500164,1.0
var,2.0405924,4.0
aude,0.26684523,1.0
ardennes,0.746721,2.0
loir_et_cher,0.113636196,2.0
somme,5.159403,5.0
hautes_pyrenees,0.85251653,0.0
haute_garonne,1.7078137,3.0
bouches_du_rhone,3.1611173,1.0
bas_rhin,22.74217,21.0
cantal,0.48118502,0.0
landes,0.12398277,0.0
rhone,3.5699472,0.0
calvados,0.14695664,1.0
cote_d'or,0.23995364,1.0
eure_et_loir,1.9668077,0.0
meuse,0.6494291,0.0
indre_et_loire,0.3344862,2.0
aube,2.5060103,1.0
indre,8.665715,1.0
val_de_marne,17.11693,10.0
haute_marne,0.10612358,0.0
herault,9.171693,7.0
gard,2.0402622,8.0
paris,29.800364,28.0
haute_vienne,0.3878305,0.0
ardeche,0.6110999,0.0
vaucluse,0.3490479,3.0
drome,0.41380417,0.0
pas_de_calais,6.870177,13.0
loiret,0.16955593,0.0
yvelines,13.828023,3.0
jura,2.107405,5.0
tarn_et_garonne,0.20404337,0.0
manche,0.16089632,0.0
territoire_de_belfort,0.35457468,0.0
eure,7.4855204,3.0
val_d'oise,9.938167,6.0
pyrenees_orientales,0.15065566,0.0
hauts_de_seine,11.018959,0.0
moselle,5.4297447,0.0
isere,32.326984,0.0
essonne,0.14285691,7.0
nievre,0.6465473,0.0
vosges,0.103474244,2.0
lot,0.09878628,0.0
haute_saone,0.9286834,3.0
seine_maritime,2.0786393,2.0
dordogne,0.101162344,0.0
alpes_de_haute_provence,0.11647088,2.0
puy_de_dome,1.1539339,1.0
haut_rhin,2.0845096,0.0
charente_maritime,0.66791844,1.0
vienne,0.14473009,0.0
nord,3.439093,7.0
saone_et_loire,1.808553,1.0
haute_loire,0.15072462,0.0
charente,0.13210815,0.0
loire_atlantique,0.10312727,0.0
aisne,0.0986481,0.0
tarn,4.4493856,6.0
gironde,0.13986517,0.0
cher,0.65095294,2.0
mayenne,1.7704837,3.0
doubs,0.11389011,2.0
seine_et_marne,1.4373736,2.0
correze,20.383928,6.0
gers,0.08528961,0.0
orne,0.8825975,0.0
maine_et_loire,1.1776779,1.0
seine_saint_denis,25.451906,5.0
yonne,0.18592629,0.0
lot_et_garonne,0.09939997,0.0
haute_savoie,7.472022,2.0
savoie,0.12806755,0.0
