n,o,l
tarragona,83.9159,32.0
almeria,26.689644,11.0
guadalajara,0.048166886,0.0
lleida,90.718025,97.0
araba/alava,207.40588,145.0
bizkaia,378.04498,280.0
granada,93.30635,121.0
burgos,80.35814,41.0
alicante,182.2506,182.0
valladolid,113.176155,59.0
cuenca,0.048142567,0.0
cordoba,58.974655,26.0
jaen,56.84208,81.0
malaga,122.84951,115.0
valencia,102.5198,189.0
toledo,0.04816688,0.0
avila,54.02236,21.0
barcelona,1944.1493,1622.0
zamora,23.809744,8.0
ciudad_real,0.048166893,0.0
palencia,41.441517,32.0
castellon,54.494778,27.0
leon,110.046974,46.0
girona,92.432785,180.0
caceres,163.72037,22.0
gipuzkoa,135.74733,93.0
cadiz,0.048173867,106.0
badajoz,52.83283,46.0
albacete,64.41218,0.0
sevilla,116.46809,96.0
salamanca,67.014824,107.0
soria,125.237465,5.0
huelva,13.97429,18.0
segovia,71.23844,91.0
