n,o,l
tarragona,22.51791,32.0
almeria,5.938429,21.0
guadalajara,31.88947,38.0
lleida,26.690365,25.0
araba/alava,30.322102,85.0
bizkaia,113.147736,195.0
granada,37.92585,43.0
burgos,38.356407,45.0
alicante,30.233603,34.0
valladolid,51.206955,132.0
cuenca,50.384834,15.0
cordoba,8.208251,21.0
jaen,16.435192,35.0
malaga,27.101131,98.0
valencia,91.39948,116.0
toledo,105.44951,66.0
avila,27.76386,38.0
barcelona,753.69385,795.0
zamora,19.06232,19.0
ciudad_real,101.927956,99.0
palencia,11.934499,18.0
castellon,20.060074,14.0
leon,71.76628,108.0
girona,23.060349,209.0
caceres,46.66233,30.0
gipuzkoa,21.368294,64.0
cadiz,14.537528,16.0
badajoz,14.19086,7.0
albacete,26.148705,18.0
sevilla,24.926086,19.0
salamanca,47.828613,115.0
soria,20.81631,13.0
huelva,6.1821175,5.0
segovia,53.230034,75.0
