n,o,l
oise,44.836945,44.0
meurthe_et_moselle,5.2012587,2.0
alpes_maritimes,17.130724,7.0
marne,13.655333,11.0
loire,0.10733338,1.0
ain,5.2170305,2.0
pyrenees_atlantiques,3.3644497,5.0
var,25.161793,26.0
aude,5.966239,2.0
ardennes,0.085801624,1.0
loir_et_cher,3.7875319,0.0
somme,13.742574,23.0
hautes_pyrenees,0.04611349,10.0
haute_garonne,17.12287,12.0
bouches_du_rhone,19.488249,23.0
bas_rhin,178.99815,153.0
cantal,0.2265507,0.0
landes,0.08697711,2.0
rhone,11.306601,36.0
calvados,12.658702,6.0
cote_d'or,1.8239254,7.0
eure_et_loir,21.318857,46.0
meuse,0.771804,0.0
indre_et_loire,2.9384062,5.0
aube,10.239124,12.0
indre,5.418068,21.0
val_de_marne,68.31848,87.0
haute_marne,0.44358027,0.0
herault,92.34,47.0
gard,5.914407,5.0
paris,223.27054,123.0
haute_vienne,1.0591531,1.0
ardeche,3.2517173,2.0
vaucluse,6.959293,6.0
drome,7.2095447,7.0
pas_de_calais,2.4964004,20.0
loiret,13.620788,18.0
yvelines,52.19743,31.0
jura,0.45382047,12.0
tarn_et_garonne,0.90333956,2.0
manche,2.4114282,6.0
territoire_de_belfort,4.5808926,5.0
eure,9.797632,20.0
val_d'oise,131.74245,47.0
pyrenees_orientales,0.0,1.0
hauts_de_seine,158.10945,96.0
moselle,10.609484,12.0
isere,84.6807,59.0
essonne,8.37431,4.0
nievre,0.85565215,3.0
vosges,20.289564,31.0
lot,0.4855371,3.0
haute_saone,13.913073,10.0
seine_maritime,20.28312,26.0
dordogne,0.39953858,1.0
alpes_de_haute_provence,0.4702248,3.0
puy_de_dome,5.645499,10.0
haut_rhin,39.330917,34.0
charente_maritime,4.1813345,10.0
vienne,0.0,1.0
nord,17.886345,13.0
saone_et_loire,4.907588,26.0
haute_loire,0.53275365,1.0
charente,0.5114998,4.0
loire_atlantique,0.24502435,3.0
aisne,2.1049356,2.0
tarn,10.446152,33.0
gironde,0.3235662,1.0
cher,14.666908,18.0
mayenne,15.643408,6.0
doubs,0.21148326,0.0
seine_et_marne,9.352383,13.0
correze,40.634052,57.0
gers,0.2895367,2.0
orne,3.5888,3.0
maine_et_loire,3.7162478,4.0
seine_saint_denis,110.86523,96.0
yonne,0.24733146,0.0
lot_et_garonne,0.31454945,0.0
haute_savoie,31.872244,15.0
savoie,0.30244303,1.0
