n,o,l
oise,1.6214471,9.0
meurthe_et_moselle,0.08204576,0.0
alpes_maritimes,0.08202259,0.0
marne,0.08635433,0.0
loire,0.08532274,1.0
ain,0.2427699,0.0
pyrenees_atlantiques,0.1790668,0.0
var,0.291189,5.0
aude,0.17068738,0.0
ardennes,0.14633912,0.0
loir_et_cher,0.08202197,0.0
somme,2.0256398,4.0
hautes_pyrenees,0.3515564,0.0
haute_garonne,0.32589743,7.0
bouches_du_rhone,0.5246457,0.0
bas_rhin,2.9695346,11.0
cantal,0.09207326,1.0
landes,0.08201499,0.0
rhone,0.5022257,0.0
calvados,0.08211288,0.0
cote_d'or,0.10184479,0.0
eure_et_loir,0.44370964,1.0
meuse,0.051278174,0.0
indre_et_loire,0.25931287,2.0
aube,0.4934531,1.0
indre,0.44688573,0.0
val_de_marne,1.5380317,8.0
haute_marne,0.08202196,0.0
herault,1.0769768,13.0
gard,0.97753954,3.0
paris,3.3952363,11.0
haute_vienne,0.08556585,0.0
ardeche,0.2060028,0.0
vaucluse,0.09192305,0.0
drome,0.10332178,0.0
pas_de_calais,3.0423758,5.0
loiret,0.111406274,2.0
yvelines,0.7458863,4.0
jura,0.10708308,2.0
tarn_et_garonne,0.11274712,0.0
manche,0.08556585,0.0
territoire_de_belfort,0.051133268,0.0
eure,0.92690283,1.0
val_d'oise,0.69503886,5.0
pyrenees_orientales,0.12522851,0.0
hauts_de_seine,1.0582592,4.0
moselle,0.50255424,0.0
isere,3.505851,0.0
essonne,0.06773851,14.0
nievre,0.39270243,0.0
vosges,0.08241005,1.0
lot,0.051278993,0.0
haute_saone,0.96723723,3.0
seine_maritime,0.35888362,1.0
dordogne,0.051279992,0.0
alpes_de_haute_provence,0.19835728,0.0
puy_de_dome,0.06030564,10.0
haut_rhin,1.0828611,0.0
charente_maritime,0.2736458,0.0
vienne,0.11430939,2.0
nord,1.3929884,10.0
saone_et_loire,0.11377837,5.0
haute_loire,0.051222846,0.0
charente,0.051277347,0.0
loire_atlantique,0.05127839,0.0
aisne,0.5931753,0.0
tarn,0.0819717,4.0
gironde,0.08202735,0.0
cher,0.33320236,1.0
mayenne,0.09252698,1.0
doubs,0.37412897,0.0
seine_et_marne,1.1940318,0.0
correze,0.082013905,2.0
gers,0.5964452,0.0
orne,0.2682463,6.0
maine_et_loire,0.08241315,1.0
seine_saint_denis,0.9560956,3.0
yonne,0.07279005,0.0
lot_et_garonne,0.09216659,0.0
haute_savoie,0.930463,0.0
savoie,0.051141262,0.0
