n,o,l
oise,5.7701535,2.0
loire_atlantique,0.0,0.0
calvados,0.5839938,0.0
hauts_de_seine,6.8915505,0.0
tarn_et_garonne,0.59129894,1.0
val_de_marne,9.441845,0.0
alpes_de_haute_provence,0.5837037,0.0
vosges,0.5589599,0.0
haute_saone,0.61350083,0.0
vaucluse,0.58999246,0.0
charente_maritime,0.6053878,0.0
ardeche,0.56787574,0.0
savoie,0.5671713,0.0
loir_et_cher,0.5593867,0.0
haute_marne,0.5848174,0.0
alpes_maritimes,0.57438976,0.0
drome,0.5643456,0.0
meuse,0.5633891,0.0
aude,0.6038889,0.0
herault,5.092278,3.0
manche,0.47155955,0.0
yvelines,7.7040396,0.0
seine_et_marne,12.305644,2.0
ain,2.7282422,0.0
indre_et_loire,0.5613438,0.0
correze,0.5666165,0.0
bouches_du_rhone,14.427552,0.0
loiret,0.56022686,0.0
moselle,2.0632682,0.0
nord,2.3526936,0.0
vienne,0.5826225,0.0
eure_et_loir,0.67972755,0.0
puy_de_dome,0.7749077,1.0
rhone,0.5955104,0.0
ardennes,0.608296,0.0
charente,0.0,0.0
aisne,2.3289938,0.0
var,1.3397647,0.0
lot_et_garonne,0.0,0.0
loire,0.47056755,0.0
pyrenees_orientales,0.55902743,0.0
nievre,0.5651449,0.0
aube,1.0060437,0.0
maine_et_loire,0.0,0.0
haute_savoie,2.7876291,0.0
saone_et_loire,1.0398425,0.0
doubs,0.48656243,0.0
pyrenees_atlantiques,3.4483407,0.0
pas_de_calais,4.5128922,0.0
indre,4.0799994,0.0
cote_d'or,0.57734966,0.0
seine_maritime,1.0662055,0.0
marne,0.5518565,0.0
yonne,0.59062827,0.0
haute_vienne,0.55475235,0.0
seine_saint_denis,16.375225,0.0
bas_rhin,0.578711,0.0
lot,0.0,0.0
landes,0.56138444,0.0
haut_rhin,0.56793875,0.0
orne,0.4904416,0.0
isere,0.5534768,0.0
territoire_de_belfort,0.57666147,0.0
haute_garonne,0.9388971,1.0
dordogne,0.5592565,0.0
paris,19.045326,1.0
gard,1.2282153,0.0
mayenne,0.5409607,0.0
val_d'oise,6.8181934,0.0
gironde,0.4305363,0.0
cher,0.83199155,0.0
eure,4.167682,0.0
jura,0.8786502,0.0
tarn,0.6007802,0.0
haute_loire,0.59086126,0.0
somme,3.0641744,0.0
gers,0.5635351,0.0
cantal,0.59922016,1.0
meurthe_et_moselle,0.585306,0.0
hautes_pyrenees,0.57134837,0.0
essonne,21.73283,1.0
