n,o,l
tarragona,9.552199,46.0
almeria,4.621377,19.0
guadalajara,4.751781,33.0
lleida,34.432217,35.0
araba/alava,26.691607,44.0
bizkaia,133.21402,305.0
granada,34.9769,51.0
burgos,28.134201,14.0
alicante,64.294525,38.0
valladolid,123.15649,92.0
cuenca,2.2903109,13.0
cordoba,13.853886,42.0
jaen,25.490492,23.0
malaga,29.59877,84.0
valencia,104.559235,74.0
toledo,8.12554,71.0
avila,20.933825,58.0
barcelona,619.62604,760.0
zamora,8.857283,9.0
ciudad_real,29.095167,115.0
palencia,15.209856,24.0
castellon,33.385677,60.0
leon,29.619484,112.0
girona,2.51687,209.0
caceres,53.83915,43.0
gipuzkoa,60.280846,43.0
cadiz,13.968836,43.0
badajoz,25.410046,7.0
albacete,10.377834,44.0
sevilla,43.608257,49.0
salamanca,26.110529,66.0
soria,56.075317,120.0
huelva,4.9259996,5.0
segovia,68.436455,85.0
