n,o,l
oise,51.817398,5.0
meurthe_et_moselle,4.5984263,0.0
alpes_maritimes,9.492853,0.0
marne,13.141496,0.0
loire,0.6182702,0.0
ain,3.527375,4.0
pyrenees_atlantiques,3.566177,18.0
var,12.278051,2.0
aude,5.3023868,0.0
ardennes,1.3292216,5.0
loir_et_cher,0.5560994,0.0
somme,12.882063,2.0
hautes_pyrenees,4.2509036,1.0
haute_garonne,6.962727,0.0
bouches_du_rhone,16.192287,0.0
bas_rhin,86.52955,12.0
cantal,0.51745766,4.0
landes,0.9752587,0.0
rhone,3.8789344,1.0
calvados,6.885411,0.0
cote_d'or,3.2103062,0.0
eure_et_loir,16.606533,0.0
meuse,1.6097188,0.0
indre_et_loire,2.0833538,0.0
aube,9.753363,0.0
indre,8.411693,1.0
val_de_marne,61.13249,8.0
haute_marne,0.6438045,0.0
herault,36.349987,8.0
gard,10.072693,1.0
paris,132.10121,50.0
haute_vienne,0.5390779,0.0
ardeche,1.054934,0.0
vaucluse,6.0133343,0.0
drome,1.99692,0.0
pas_de_calais,10.056442,2.0
loiret,13.894956,0.0
yvelines,29.984829,3.0
jura,1.4041607,2.0
tarn_et_garonne,0.72856426,0.0
manche,1.9233555,0.0
territoire_de_belfort,3.0213456,0.0
eure,8.697086,5.0
val_d'oise,45.757236,8.0
pyrenees_orientales,0.52327126,0.0
hauts_de_seine,97.292915,9.0
moselle,23.978893,0.0
isere,61.0609,3.0
essonne,1.0735141,0.0
nievre,3.2282138,0.0
vosges,16.730808,0.0
lot,0.5422021,0.0
haute_saone,11.209209,2.0
seine_maritime,3.5579653,2.0
dordogne,0.5341759,0.0
alpes_de_haute_provence,1.4036847,0.0
puy_de_dome,8.1809635,6.0
haut_rhin,43.633587,0.0
charente_maritime,2.08676,0.0
vienne,0.51092976,0.0
nord,9.080421,0.0
saone_et_loire,5.66414,0.0
haute_loire,0.98470676,0.0
charente,0.55717665,0.0
loire_atlantique,1.4443439,0.0
aisne,14.2353115,1.0
tarn,0.57717735,0.0
gironde,13.968155,0.0
cher,7.2994194,0.0
mayenne,0.52970636,0.0
doubs,4.344704,1.0
seine_et_marne,50.154537,9.0
correze,0.560005,0.0
gers,2.215404,0.0
orne,0.57639056,0.0
maine_et_loire,0.5440516,0.0
seine_saint_denis,85.786316,10.0
yonne,0.6581773,0.0
lot_et_garonne,0.38287956,0.0
haute_savoie,13.73693,1.0
savoie,0.53887635,0.0
