n,o,l
oise,41.830437,0.0
loire_atlantique,0.0,0.0
calvados,2.5762136,0.0
hauts_de_seine,84.985344,4.0
tarn_et_garonne,0.0,0.0
val_de_marne,60.770798,6.0
alpes_de_haute_provence,0.11437543,0.0
vosges,17.250666,0.0
haute_saone,3.3495069,0.0
vaucluse,4.4203315,0.0
charente_maritime,3.3975537,1.0
ardeche,0.0,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,6.8164186,1.0
drome,2.0895963,0.0
meuse,0.4564948,0.0
aude,2.722565,0.0
herault,33.86804,5.0
manche,0.73233265,0.0
yvelines,28.778053,3.0
seine_et_marne,44.447067,5.0
ain,1.9809153,68.0
indre_et_loire,0.6366847,0.0
correze,0.0,0.0
bouches_du_rhone,85.850204,9.0
loiret,12.626581,0.0
moselle,22.313389,1.0
nord,8.6619835,0.0
vienne,0.0,0.0
eure_et_loir,21.37364,1.0
puy_de_dome,5.663129,2.0
rhone,13.843898,2.0
ardennes,0.0,0.0
charente,0.0,0.0
aisne,17.96392,0.0
var,13.815533,0.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.0,0.0
nievre,1.8049848,0.0
aube,9.203459,0.0
maine_et_loire,0.0,0.0
haute_savoie,14.122873,0.0
saone_et_loire,9.958582,6.0
doubs,5.714317,0.0
pyrenees_atlantiques,2.2179787,0.0
pas_de_calais,10.52886,0.0
indre,10.51466,0.0
cote_d'or,2.3783865,0.0
seine_maritime,12.831787,1.0
marne,11.573759,2.0
yonne,0.0,0.0
haute_vienne,0.0,0.0
seine_saint_denis,76.0397,7.0
bas_rhin,14.17467,0.0
lot,0.0,0.0
landes,0.0,0.0
haut_rhin,42.441536,0.0
orne,0.0,0.0
isere,2.3434405,0.0
territoire_de_belfort,0.6996907,0.0
haute_garonne,4.607081,2.0
dordogne,0.0,0.0
paris,104.05842,35.0
gard,7.599384,1.0
mayenne,0.0,0.0
val_d'oise,36.975475,25.0
gironde,12.417166,0.0
cher,6.133877,0.0
eure,10.566612,0.0
jura,3.4436402,0.0
tarn,0.0,0.0
haute_loire,0.0,0.0
somme,12.761747,0.0
gers,0.6750041,0.0
cantal,0.0,2.0
meurthe_et_moselle,4.055089,0.0
hautes_pyrenees,3.2495286,0.0
essonne,44.227448,17.0
