n,o,l
tarragona,61.97887,0.0
almeria,15.249594,1.0
guadalajara,0.124868795,57.0
lleida,55.222435,38.0
araba/alava,79.96845,21.0
bizkaia,312.04886,152.0
granada,68.63128,32.0
burgos,37.5339,25.0
alicante,127.113655,79.0
valladolid,71.83549,135.0
cuenca,0.1248534,36.0
cordoba,60.552258,21.0
jaen,45.728157,8.0
malaga,82.291435,23.0
valencia,155.72047,113.0
toledo,0.12487425,32.0
avila,30.765087,35.0
barcelona,1139.9192,638.0
zamora,20.1945,40.0
ciudad_real,0.12487343,175.0
palencia,28.00496,16.0
castellon,35.934017,27.0
leon,50.317757,104.0
girona,124.84875,0.0
caceres,46.814754,21.0
gipuzkoa,41.879906,35.0
cadiz,47.500328,11.0
badajoz,27.310556,5.0
albacete,0.12578276,56.0
sevilla,82.23493,17.0
salamanca,43.415928,23.0
soria,79.22713,64.0
huelva,20.48484,6.0
segovia,66.83058,68.0
