n,o,l
tarragona,16.020216,16.0
almeria,4.110912,6.0
guadalajara,47.251656,32.0
lleida,13.839736,27.0
araba/alava,37.066055,140.0
bizkaia,88.25573,222.0
granada,72.1434,32.0
burgos,15.809414,42.0
alicante,52.198135,11.0
valladolid,75.607414,49.0
cuenca,45.47236,47.0
cordoba,9.5739975,1.0
jaen,12.157412,8.0
malaga,29.816957,17.0
valencia,92.6863,24.0
toledo,81.37093,94.0
avila,49.939537,64.0
barcelona,415.41183,268.0
zamora,10.88817,3.0
ciudad_real,170.60382,88.0
palencia,49.956017,36.0
castellon,48.174805,5.0
leon,61.11155,27.0
girona,48.846203,87.0
caceres,15.363752,4.0
gipuzkoa,14.72872,30.0
cadiz,6.7460027,11.0
badajoz,9.28846,3.0
albacete,70.45626,30.0
sevilla,21.571598,12.0
salamanca,59.584373,42.0
soria,35.082745,66.0
huelva,5.8434815,3.0
segovia,39.664017,15.0
