n,o,l
tarragona,7.153724,0.0
almeria,3.819145,0.0
guadalajara,23.720486,72.0
lleida,11.777569,0.0
araba/alava,39.90507,0.0
bizkaia,67.86414,0.0
granada,35.71114,15.0
burgos,22.247707,25.0
alicante,34.67502,28.0
valladolid,38.281708,47.0
cuenca,42.467613,51.0
cordoba,5.790049,2.0
jaen,7.483541,19.0
malaga,45.667522,20.0
valencia,61.059864,72.0
toledo,52.5986,60.0
avila,31.982626,29.0
barcelona,261.9467,0.0
zamora,3.005725,2.0
ciudad_real,71.81973,66.0
palencia,28.690758,19.0
castellon,19.687023,72.0
leon,33.604237,24.0
girona,49.089622,0.0
caceres,5.942119,0.0
gipuzkoa,14.143479,0.0
cadiz,5.9394937,0.0
badajoz,3.0256536,5.0
albacete,34.093887,18.0
sevilla,14.207874,6.0
salamanca,43.240868,46.0
soria,21.624678,23.0
huelva,2.7647696,0.0
segovia,18.105515,15.0
