n,o,l
E08000016,15.287255,19.0
E09000001,0.033784382,0.0
E06000051,10.471629,14.0
E06000039,10.945888,8.0
E09000005,52.0384,29.0
E09000020,13.745777,18.0
E08000001,29.264744,42.0
E06000004,14.408452,18.0
E08000012,65.794785,66.0
E09000010,28.950127,30.0
E09000002,16.827318,15.0
E08000022,27.898083,16.0
E08000031,18.059235,19.0
E10000013,45.642696,41.0
E08000032,30.761478,28.0
E08000035,47.393307,42.0
E08000003,53.667744,63.0
E06000035,30.205708,20.0
E06000042,16.86692,13.0
E06000008,10.719342,17.0
E06000059,10.7440405,17.0
E06000015,15.340449,11.0
E06000011,14.653406,9.0
E08000024,57.94784,47.0
E06000003,11.414386,9.0
E06000024,3.7334354,11.0
E06000049,29.355125,39.0
E08000037,36.877926,36.0
E10000015,95.05419,77.0
E06000016,27.599838,31.0
E10000016,125.855896,117.0
E08000017,7.4240994,25.0
E06000018,19.293186,12.0
E08000002,20.745178,23.0
E06000050,35.98316,28.0
E06000045,13.098055,22.0
E10000027,11.318942,13.0
E09000017,28.573763,32.0
E06000001,4.1973844,9.0
E10000031,41.134438,40.0
E10000006,84.814186,69.0
E10000030,102.50196,64.0
E08000019,64.96258,53.0
E06000055,13.811841,23.0
E10000020,45.089565,53.0
E10000003,22.680683,30.0
E06000044,7.799624,10.0
E09000004,29.917175,16.0
E10000019,34.09447,22.0
E06000020,5.611384,2.0
E09000029,25.076998,22.0
E06000012,0.0,4.0
E09000015,29.194368,31.0
E06000030,10.450602,19.0
E10000018,32.034466,34.0
E10000012,111.5468,63.0
E09000008,55.16885,43.0
E06000054,12.457103,17.0
E08000015,48.850727,40.0
E08000008,17.22546,14.0
E06000006,15.498044,15.0
E06000052,17.985382,18.0
E09000023,43.27107,32.0
E08000009,25.103558,19.0
E10000025,67.68897,60.0
E06000007,25.585182,22.0
E08000036,23.665203,12.0
E09000021,9.256449,5.0
E09000009,14.692873,19.0
E08000004,34.603172,30.0
E08000005,28.949757,37.0
E08000027,19.251385,23.0
E09000016,22.99242,13.0
E08000014,31.105694,25.0
E10000024,41.033833,33.0
E06000022,38.68149,52.0
E08000023,3.014253,11.0
E09000018,17.341242,12.0
E06000037,25.839344,23.0
E08000007,9.41014,2.0
E08000010,36.56503,34.0
E06000040,25.554245,31.0
E10000011,4.2173114,10.0
E06000036,21.193806,27.0
E10000014,6.321098,3.0
E06000046,109.57249,73.0
E10000034,0.0,2.0
E08000021,38.62439,39.0
E08000034,39.848446,41.0
E06000027,24.448973,15.0
E06000032,0.15905684,21.0
E06000026,25.62172,9.0
E10000028,7.6584616,16.0
E10000032,56.824753,57.0
E06000033,17.139397,6.0
E06000013,48.67514,38.0
E09000022,2.8255494,17.0
E08000026,44.62279,30.0
E09000027,24.197697,25.0
E08000013,11.243874,9.0
E06000041,31.560535,21.0
E06000047,8.228156,5.0
E06000017,60.73446,58.0
E10000021,0.0,0.0
E08000025,51.33932,33.0
E10000008,102.94361,60.0
E08000018,26.176577,21.0
E06000005,16.458342,20.0
E10000017,6.9268546,14.0
E06000009,124.42537,104.0
E08000030,8.285737,11.0
E06000057,34.879883,32.0
E06000038,32.68745,36.0
E10000007,10.328753,15.0
E10000023,37.451206,37.0
E06000031,33.63905,26.0
E08000033,5.205144,2.0
E06000043,6.9595675,6.0
E09000003,13.996804,6.0
E06000014,46.149654,33.0
E10000029,8.39353,9.0
E10000002,31.736794,27.0
E09000006,28.263361,22.0
E08000011,22.562382,29.0
E06000021,9.154066,11.0
E09000026,31.576183,30.0
E06000056,17.819672,17.0
E06000002,24.333542,18.0
E06000034,41.27391,31.0
