n,o,l
oise,3.1467676,1.0
loire_atlantique,0.0,0.0
calvados,0.18882245,0.0
hauts_de_seine,1.6264187,0.0
tarn_et_garonne,0.20173243,0.0
val_de_marne,2.3937733,0.0
alpes_de_haute_provence,0.23807278,0.0
vosges,0.17993727,0.0
haute_saone,0.0,0.0
vaucluse,0.0,0.0
charente_maritime,0.17832977,0.0
ardeche,0.21923384,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,0.0,0.0
drome,0.24574327,0.0
meuse,0.0,0.0
aude,0.24398923,0.0
herault,1.0888753,3.0
manche,0.24486741,0.0
yvelines,0.567595,0.0
seine_et_marne,1.5589465,0.0
ain,0.23923278,0.0
indre_et_loire,0.22915189,0.0
correze,0.0,0.0
bouches_du_rhone,5.489138,0.0
loiret,0.18089712,0.0
moselle,0.16092096,0.0
nord,1.7788447,0.0
vienne,0.08567679,0.0
eure_et_loir,0.23178339,0.0
puy_de_dome,0.21421331,0.0
rhone,0.21761581,0.0
ardennes,0.0,0.0
charente,0.0,0.0
aisne,0.2544945,0.0
var,0.09910152,0.0
lot_et_garonne,0.09075697,0.0
loire,0.22902952,0.0
pyrenees_orientales,0.0,0.0
nievre,0.20193264,0.0
aube,0.20802766,0.0
maine_et_loire,0.17988545,0.0
haute_savoie,0.4696657,0.0
saone_et_loire,0.10074866,0.0
doubs,0.22533691,0.0
pyrenees_atlantiques,0.23258424,0.0
pas_de_calais,4.031562,0.0
indre,0.22076757,0.0
cote_d'or,0.0,0.0
seine_maritime,0.23152274,0.0
marne,0.23444226,0.0
yonne,0.245401,0.0
haute_vienne,0.23731565,0.0
seine_saint_denis,1.3666552,6.0
bas_rhin,0.40589234,0.0
lot,0.0,0.0
landes,0.21874793,0.0
haut_rhin,0.5927108,0.0
orne,0.0,0.0
isere,0.0,0.0
territoire_de_belfort,0.23253939,0.0
haute_garonne,0.22806218,5.0
dordogne,0.0,0.0
paris,6.501057,0.0
gard,0.0,0.0
mayenne,0.22032872,0.0
val_d'oise,0.7527359,0.0
gironde,0.0,0.0
cher,0.21085678,0.0
eure,0.9001836,0.0
jura,0.24899566,0.0
tarn,0.0,0.0
haute_loire,0.21928567,0.0
somme,2.0230083,0.0
gers,0.34083816,0.0
cantal,0.23064557,1.0
meurthe_et_moselle,0.0,0.0
hautes_pyrenees,0.22391783,0.0
essonne,5.666365,1.0
